borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,debt_service_ratio,loan_status,credit_score
B00330,NULL,1.5169,0.46180000,0.33840000,17.80750000,12.90233333,25.29030000,6.61800000,13.29000000,40.65900000,33.98700000,0.17740000,1.40105000,0.39513333,0.19590000,91930992.05797836,0.00133333,Active,651
B00331,NULL,0.5489,1.62643333,0.79623333,8.83260000,7.49370000,8.01116667,17.33700000,14.42700000,34.80600000,37.71600000,0.56826667,0.83213333,0.43980000,0.06653333,137844211.31697467,0.00372222,Active,712
B00332,NULL,0.8442,1.50743333,1.13470000,11.68410000,12.36480000,10.47743333,11.04300000,12.31800000,28.80300000,27.52800000,0.35206667,0.56660000,0.34373333,0.05066667,39022692.08062501,0.00268889,"Past due",708
B00333,NULL,NULL,1.46580000,0.79303333,808.05593333,842.08566667,784.41253333,12.09000000,8.17800000,32.26200000,36.17400000,1.16270000,0.87826667,0.47093333,0.05546667,19825956.19928003,NULL,NULL,712
B00334,NULL,1.2362,1.12756667,0.64023333,20.65873333,21.53923333,19.65960000,12.34500000,16.66800000,20.62500000,16.30200000,0.28196667,1.18676667,0.48163333,0.07783333,67422779.09527266,0.00063333,Paid,712
B00335,NULL,1.0231,1.49710000,1.15900000,9.74443333,7.72270000,9.32213333,15.71400000,14.99700000,27.63300000,28.35000000,0.52943333,0.85443333,0.36116667,0.19606667,24636946.760569688,0.00073333,Active,715
B00336,NULL,NULL,1.46080000,0.99270000,721.25650000,470.85806667,626.44610000,15.39300000,15.19500000,30.46800000,30.66600000,1.21946667,0.66670000,0.46180000,0.09726667,44978549.718915395,NULL,NULL,692
B00337,NULL,NULL,1.85286667,1.30016667,9.73753333,10.18703333,9.14030000,11.33100000,12.46800000,27.59700000,26.46000000,1.25846667,0.76590000,0.42633333,0.12606667,513093608.0815525,0.00163333,Active,605
B00338,NULL,0.3416,0.63236667,0.46856667,24.57323333,25.42140000,33.98725000,13.96800000,14.03700000,25.02600000,24.95700000,0.50590000,1.25370000,0.58343333,0.05585000,57674211.14044153,0.00240000,"Past due",665
B00339,NULL,1.1484,1.70060000,1.22983333,7.58113333,8.03160000,7.16450000,6.26400000,22.07100000,36.10800000,20.30100000,0.52600000,0.72093333,0.33536667,0.04000000,1147133.789404851,0.00255000,Paid,683
B00340,NULL,1.4571,1.11833333,0.65326667,9.32233333,9.80283333,13.51225000,13.59000000,22.53600000,21.38100000,12.43500000,0.34860000,0.82725000,0.38953333,0.05690000,32256562.284986358,0.00085000,Active,662
B00341,NULL,2.1616,1.49406667,0.84420000,16.11400000,16.73463333,14.79656667,13.65900000,7.88700000,24.75000000,30.52200000,0.94623333,0.63976667,0.51920000,0.04743333,279307667.27505404,0.00210000,Default,658
B00342,NULL,1.0166,2.63580000,2.06630000,6.50743333,6.86666667,5.93780000,12.54000000,20.84700000,15.18300000,6.87600000,1.97810000,0.34316667,0.35696667,0.06396667,111152496.57270613,0.00296667,Active,751
B00343,NULL,1.8282,1.38160000,0.87783333,15.83853333,16.39613333,15.67376667,12.27000000,22.17600000,17.48100000,7.57500000,0.58063333,0.71443333,0.56350000,0.03656667,127442130.72392514,0.00126667,Active,627
B00344,NULL,1.1196,1.10430000,0.76820000,2.51553333,2.65476667,7.21000000,8.02800000,16.40100000,26.31900000,17.94600000,0.17466667,0.29350000,0.34036667,0.02370000,209082833.7362384,0.00056667,Active,619
B00345,NULL,NULL,1.74843333,1.14723333,12.60913333,13.20583333,11.97363333,12.81600000,14.41200000,33.28200000,31.68600000,0.84353333,0.63463333,0.42433333,0.03116667,3488204.3125284864,0.00256667,Active,638
B00346,-4.9482,1.4677,2.64460000,1.38860000,3.04130000,3.26583333,4.19485000,12.37800000,13.39500000,13.09500000,12.07800000,1.25513333,0.27525000,0.26583333,0.07295000,272185477.49226326,0.00206667,Active,602
B00347,NULL,0.3390,1.75810000,1.36663333,11.79703333,9.24426667,11.06980000,13.05000000,12.49800000,28.64400000,29.19600000,0.73310000,0.56213333,0.39196667,0.06843333,134893826.536156,0.00458333,Active,666
B00348,NULL,1.3905,1.61463333,0.96030000,12.15686667,12.68053333,11.34740000,8.69400000,16.96800000,13.82400000,5.55000000,1.08240000,0.70203333,0.46890000,0.06846667,9831401.219077032,0.00396667,Default,706
B00349,NULL,2.0067,0.97166667,0.59806667,19.20686667,14.10716667,17.33976667,16.22400000,20.71500000,16.00500000,11.51400000,0.35313333,1.07050000,0.43423333,0.21760000,28872810.455523532,0.00293333,Active,630
B00350,NULL,1.5106,2.00130000,1.41563333,9.97936667,10.50853333,9.61233333,15.03300000,22.33500000,21.37500000,14.07300000,0.62860000,0.51060000,0.38423333,0.02110000,28642913.900401305,0.00140000,Active,774
B00351,NULL,NULL,1.41173333,0.92570000,13.04710000,13.63563333,12.31896667,8.79900000,21.76800000,32.86500000,19.89600000,1.60650000,0.86996667,0.43883333,0.03013333,586930520.248827,0.00156667,Active,689
B00352,NULL,NULL,0.54250000,0.31093333,604.87270000,390.89373333,829.25365000,11.96700000,17.84700000,31.60500000,25.72500000,0.22306667,1.01640000,0.58763333,0.20830000,51935477.7235459,NULL,NULL,677
B00353,-4.9318,0.9585,3.83463333,2.71460000,4.47783333,4.77816667,4.08480000,14.23500000,19.58700000,38.40600000,33.05400000,0.96113333,0.23350000,0.29906667,0.07753333,82861287.61372355,0.00487778,Active,707
B00353,-4.9432,0.9585,3.83463333,2.71460000,4.47783333,4.77816667,4.08480000,14.23500000,19.58700000,38.40600000,33.05400000,0.96113333,0.23350000,0.29906667,0.07753333,82861287.61372355,0.00487778,Active,707
B00353,-4.945,0.9585,3.83463333,2.71460000,4.47783333,4.77816667,4.08480000,14.23500000,19.58700000,38.40600000,33.05400000,0.96113333,0.23350000,0.29906667,0.07753333,82861287.61372355,0.00487778,Active,707
B00354,NULL,NULL,1.12346667,0.60380000,25.25050000,7.65793333,22.22363333,9.62700000,13.37100000,19.86900000,16.12500000,0.30930000,1.41003333,0.46246667,0.17670000,202823506.37337887,0.00303333,Active,683
B00355,-5.1364,1.0560,0.65343333,0.48160000,64.37526667,67.30306667,59.75000000,8.44200000,13.88400000,24.59100000,19.14900000,0.28750000,3.50756667,0.41813333,0.59510000,25792053.743905433,0.00593333,Active,684
B00356,NULL,NULL,1.85503333,0.86876667,720.09553333,758.36880000,668.88450000,11.11200000,10.05000000,16.84800000,17.91000000,0.45473333,0.49760000,0.37716667,0.14913333,59522012.39689808,NULL,NULL,722
B00357,NULL,NULL,1.36666667,0.63840000,19.63523333,17.98576667,18.43060000,9.15000000,18.62700000,20.91900000,11.44200000,0.52713333,1.83233333,0.48120000,0.15356667,47560629.60924457,0.00120000,Active,750
B00358,NULL,NULL,1.28200000,0.74220000,751.40186667,782.83860000,704.14693333,13.71300000,15.21900000,29.03400000,27.52800000,0.42410000,2.86536667,0.48306667,0.10366667,90221279.59684505,NULL,NULL,657
B00359,NULL,NULL,1.75796667,0.96286667,505.28810000,537.08666667,417.67850000,18.01200000,18.60900000,35.86200000,35.26500000,0.82536667,1.10533333,0.32573333,0.16100000,3923446.9478929276,NULL,NULL,667
B00360,NULL,0.9932,1.20140000,0.70106667,11.41586667,11.97306667,11.00756667,16.71900000,18.12600000,10.63200000,9.22500000,0.34020000,0.90836667,0.41106667,0.17856667,128629477.02335586,0.00073333,Active,647
B00361,NULL,NULL,2.09903333,1.31810000,546.46960000,579.84046667,465.45746667,12.69900000,14.79900000,22.29000000,20.19000000,0.43373333,0.48173333,0.33056667,0.07106667,42439722.86193077,NULL,NULL,760
B00362,-5.1694,1.1673,0.77313333,0.51823333,47.67176667,50.19053333,69.94805000,11.78700000,17.10000000,36.73200000,31.41900000,0.16540000,2.67960000,0.39876667,0.17665000,40324541.237589456,0.00483333,Active,638
B00363,NULL,NULL,1.58430000,1.02706667,657.29430000,684.18946667,617.24640000,11.34000000,16.30200000,20.35800000,15.39600000,0.98293333,0.83496667,0.48950000,0.13793333,110967384.07824782,NULL,NULL,784
B00364,NULL,NULL,0.64340000,0.32766667,11.13416667,11.65910000,14.96995000,14.85300000,13.51200000,18.12300000,19.46400000,0.25536667,1.07775000,0.42466667,0.23605000,38341590.60555733,0.00366667,Default,691
B00365,NULL,1.0711,0.73300000,0.36223333,48.97630000,50.89693333,48.16983333,18.18900000,19.04700000,31.12800000,30.27000000,0.39293333,2.73056667,0.52026667,0.16400000,57777526.45767452,0.00473333,Active,615
B00366,NULL,NULL,2.25893333,1.33600000,7.11133333,7.60080000,7.22023333,12.98400000,14.28000000,27.02400000,25.72800000,0.46686667,0.42336667,0.29453333,0.03420000,1902073367.8629177,0.00356667,Active,622
B00367,NULL,NULL,2.67760000,1.88483333,1170.87850000,1241.08556667,1175.09123333,9.33600000,17.25600000,27.34200000,19.42200000,0.66750000,0.42920000,0.33383333,0.08590000,14954986.266486272,NULL,NULL,772
B00368,-4.93,NULL,1.94760000,1.27263333,7.21586667,5.43083333,6.10820000,10.53300000,15.20100000,26.71500000,22.04700000,0.95570000,0.63413333,0.32236667,0.07273333,12498283.408727828,0.00246667,Active,592
B00369,NULL,NULL,1.47366667,0.95406667,16.71770000,17.40903333,15.75256667,12.70800000,16.32900000,32.88900000,29.26800000,0.95003333,0.76353333,0.48483333,0.14646667,16557276.311904654,0.00140000,Paid,619
B00370,NULL,0.5956,2.17823333,1.68973333,7.37560000,7.82823333,6.37766667,10.98600000,11.10300000,18.14700000,18.03000000,1.35913333,0.47316667,0.32546667,0.09320000,39366066.06876918,0.00374444,Paid,683
B00371,NULL,NULL,0.76843333,0.50626667,26.18493333,11.74626667,23.63193333,13.58100000,16.81500000,31.34700000,28.11300000,0.34263333,2.26576667,0.38303333,0.31470000,286742662.21098787,0.00300000,Paid,751
B00372,-5.147600000000001,1.4000,0.80166667,0.34236667,65.28950000,68.40326667,99.35925000,12.88500000,21.19500000,31.81200000,23.50200000,0.26166667,5.03750000,0.41413333,0.00000000,17795896.443970036,0.00301667,Active,736
B00372,-5.1427000000000005,1.4000,0.80166667,0.34236667,65.28950000,68.40326667,99.35925000,12.88500000,21.19500000,31.81200000,23.50200000,0.26166667,5.03750000,0.41413333,0.00000000,17795896.443970036,0.00301667,Active,736
B00373,NULL,1.0599,1.21753333,0.60843333,19.02616667,19.96066667,18.39990000,13.53000000,9.75000000,21.98100000,25.76100000,0.46716667,0.98560000,0.40740000,0.09723333,26476983.81339693,0.00056667,Paid,620
B00374,NULL,NULL,0.86430000,0.49846667,1044.99936667,740.09053333,977.54453333,8.91000000,12.97200000,26.41500000,22.35300000,1.06246667,1.50200000,0.60723333,0.03593333,176898025.2880137,NULL,NULL,589
B00375,NULL,NULL,0.95943333,0.71136667,1063.95176667,1114.04500000,1009.53226667,9.71700000,12.54900000,14.04900000,11.21700000,0.50006667,1.82800000,0.42993333,0.31820000,403778216.5196117,NULL,NULL,686
B00376,NULL,0.5180,2.04336667,1.29566667,8.20603333,8.61496667,7.59596667,11.75700000,19.21500000,26.88300000,19.42500000,1.20153333,0.58586667,0.40106667,0.11753333,12737617.152506402,0.00490000,Active,757
B00377,NULL,2.1341,1.72096667,1.04366667,3.03610000,3.16703333,4.17300000,10.71900000,8.95200000,18.73500000,20.50200000,0.39666667,0.35490000,0.46973333,0.06215000,123451446.26513779,0.00170000,Active,679
B00378,NULL,0.8195,1.47766667,1.14376667,6.56853333,6.93363333,8.94065000,14.90400000,20.57100000,19.64400000,13.97700000,0.32850000,0.71625000,0.34510000,0.08210000,130918971.80341572,0.00447778,"Past due",719
B00379,NULL,NULL,1.95290000,1.07900000,24.18216667,25.43430000,23.51173333,11.62200000,20.02500000,29.81100000,21.40800000,0.35413333,1.02766667,0.39223333,0.05386667,12413836.715433186,0.00193333,Default,680
B00380,NULL,1.1945,2.18946667,1.54506667,6.72956667,7.13586667,6.31096667,13.10700000,13.28100000,27.47700000,27.30300000,0.61763333,0.53573333,0.33026667,0.03410000,345302762.58045495,0.00283333,Active,746
B00381,NULL,NULL,1.02580000,0.78090000,4.85986667,5.07913333,7.28570000,14.68500000,16.45200000,24.63900000,22.87200000,0.25773333,0.62940000,0.45136667,0.01215000,91058164.38540524,0.01593333,Active,674
B00382,NULL,1.2742,0.87980000,0.40950000,11.66303333,12.16860000,16.09780000,14.66400000,17.02200000,27.24900000,24.89100000,0.27926667,0.87010000,0.45370000,0.20715000,14867638.180490548,0.00200000,Active,657
B00383,NULL,NULL,2.14756667,1.52720000,329.14880000,350.60096667,418.44895000,16.70100000,20.73600000,28.08000000,24.04500000,0.30480000,0.53563333,0.28683333,0.06120000,45545673.5667054,NULL,NULL,767
B00384,NULL,NULL,1.04123333,0.60060000,18.57763333,19.69846667,17.81656667,12.80400000,15.69600000,30.51600000,27.62400000,0.40990000,0.93776667,0.33290000,0.20920000,93911609.98287909,0.00396667,Paid,653
B00385,NULL,1.1259,1.56413333,1.11413333,9.30940000,9.84443333,8.25106667,20.70900000,8.07900000,27.93000000,40.56000000,0.68673333,0.57166667,0.34963333,0.11780000,22293938.057444233,0.00305556,Default,554
B00386,NULL,0.4854,1.38886667,0.72966667,60.35370000,62.76556667,59.64543333,8.63700000,18.51300000,28.28400000,18.40800000,0.45310000,4.63840000,0.47866667,0.14603333,124673356.04705349,0.00168889,Active,635
B00387,NULL,0.4792,2.13240000,1.25160000,11.11076667,11.85473333,9.77360000,19.41600000,15.09300000,26.56800000,30.89100000,0.33153333,0.59513333,0.29690000,0.08700000,130209699.24667566,0.00556667,Paid,815
B00388,NULL,NULL,1.79723333,0.89783333,580.21913333,623.33803333,495.04016667,13.89600000,14.13300000,28.46100000,28.22400000,0.50130000,0.59753333,0.27110000,0.10433333,182540699.91577238,NULL,NULL,599
B00389,NULL,1.2981,0.49900000,0.30270000,36.32620000,37.60490000,35.08430000,15.20100000,9.81900000,27.61800000,33.00000000,0.27303333,1.91643333,0.56976667,0.41910000,9554151.755828945,0.00116667,Active,630
B00390,NULL,3.5560,0.30363333,0.17953333,19.19556667,20.11546667,25.68875000,13.66800000,14.36100000,28.86900000,28.17600000,0.11580000,2.11665000,0.42380000,0.19300000,12308830.361062622,0.00161667,Active,642
B00391,NULL,1.7032,1.53496667,1.04310000,16.89336667,17.59690000,16.15820000,20.83500000,9.41400000,21.13500000,32.55600000,0.54866667,0.67536667,0.47616667,0.09200000,58262728.12652328,0.00155000,Paid,763
B00392,NULL,1.1303,1.18740000,0.60390000,13.25366667,13.70450000,12.55933333,14.46900000,19.40400000,18.38100000,13.44600000,0.99506667,0.83576667,0.58776667,0.06916667,172091110.4343892,0.00147500,Active,625
B00393,NULL,NULL,0.46570000,0.26206667,13.21996667,13.82910000,17.13440000,10.29600000,20.48400000,25.53900000,15.35100000,0.09893333,1.64080000,0.44236667,0.27130000,40438973.78890352,0.00393333,Active,624
B00394,NULL,0.8985,0.92810000,0.65406667,18.05596667,19.07946667,16.44990000,16.66500000,11.64600000,22.55700000,27.57600000,0.24383333,1.14900000,0.35190000,0.25706667,26244092.188506395,0.00515000,Active,683
B00395,NULL,1.2964,1.09570000,0.70816667,43.61886667,38.01730000,43.09566667,9.99900000,14.82600000,30.76200000,25.93500000,0.93876667,2.88786667,0.41836667,0.08216667,245397233.96265322,0.00104444,Active,547
B00396,NULL,1.4181,1.90420000,1.10150000,6.87383333,7.23330000,6.18476667,8.95200000,24.19500000,22.14900000,6.90600000,0.49680000,0.69400000,0.37610000,0.19863333,15214864.977037502,0.00346667,Active,812
B00397,NULL,1.8535,1.68093333,0.96966667,10.14450000,10.62233333,9.20376667,15.67500000,17.21400000,15.07200000,13.53300000,0.45396667,0.75473333,0.42206667,0.10690000,16339961.67380903,0.00578889,"Past due",709
B00398,NULL,1.5101,0.52893333,0.27020000,487.23550000,503.58673333,488.75113333,15.46500000,15.46200000,28.88100000,28.88400000,0.28776667,20.57863333,0.61813333,4.20576667,13467222.839428486,0.00146667,Paid,680
B00399,NULL,1.5996,1.47210000,0.95390000,12.22066667,12.76123333,11.21393333,11.17200000,15.26700000,22.26000000,18.16500000,1.03620000,0.74210000,0.45493333,0.12350000,35929640.70980564,0.00376667,Active,645
B00400,NULL,0.8057,1.26906667,0.91950000,5.74633333,6.06456667,7.90870000,12.99300000,16.98600000,22.08000000,18.08700000,0.79186667,0.57635000,0.37226667,0.10220000,104571963.52561636,0.00343333,"Past due",692
B00401,-5.1267000000000005,1.0875,1.92996667,1.45996667,9.07173333,9.53063333,8.14966667,19.21800000,17.80500000,27.01200000,28.42500000,0.72916667,0.64516667,0.39696667,0.03700000,80050744.49395014,0.00296667,Active,677
B00401,-5.1265,1.0875,1.92996667,1.45996667,9.07173333,9.53063333,8.14966667,19.21800000,17.80500000,27.01200000,28.42500000,0.72916667,0.64516667,0.39696667,0.03700000,80050744.49395014,0.00296667,Active,677
B00402,NULL,NULL,1.32496667,0.84566667,531.03260000,559.51960000,516.79776667,13.97700000,19.54500000,20.66400000,15.09600000,0.24293333,1.46426667,0.37386667,0.26830000,10008027.882626677,NULL,NULL,760
B00403,NULL,1.4950,0.67566667,0.40226667,46.50690000,48.52576667,46.28943333,15.43500000,12.36600000,29.46000000,32.52900000,0.24140000,2.22823333,0.48406667,0.31913333,25437278.59716535,0.00237778,"Past due",734
B00404,NULL,NULL,1.88870000,1.14680000,21.33116667,22.75573333,19.29543333,15.75900000,17.31900000,28.90500000,27.34500000,0.90923333,1.47123333,0.33180000,0.05506667,43368656.099511206,0.00186667,Paid,773
B00405,NULL,0.9729,0.78040000,0.47230000,9.38186667,9.83086667,12.12070000,10.77900000,16.72800000,16.06500000,10.11600000,0.16396667,1.01830000,0.42610000,0.13100000,48084881.36750554,0.00230000,Active,639
B00406,NULL,1.2934,0.97026667,0.67756667,18.79956667,19.68140000,17.28386667,13.92300000,14.20500000,27.75600000,27.47400000,0.21900000,1.35123333,0.42770000,0.14450000,8550550.557751082,0.00405556,Default,723
B00407,NULL,NULL,1.37590000,1.02953333,13.65126667,12.45653333,12.45600000,9.34200000,17.43900000,21.26400000,13.16700000,0.58113333,1.36606667,0.37593333,0.19830000,10999110.31868966,0.00156667,Active,731
B00408,-4.935,0.9878,1.20386667,0.75583333,14.79953333,15.79150000,13.21276667,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,0.00291667,Active,705
B00408,-4.9464,0.9878,1.20386667,0.75583333,14.79953333,15.79150000,13.21276667,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,0.00291667,Active,705
B00408,-4.9568,0.9878,1.20386667,0.75583333,14.79953333,15.79150000,13.21276667,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,0.00291667,Active,705
B00408,-4.9072,0.9878,1.20386667,0.75583333,14.79953333,15.79150000,13.21276667,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,0.00291667,Active,705
B00409,NULL,0.1571,1.70066667,1.02950000,14.15573333,14.80133333,12.63870000,12.82800000,17.91000000,22.33800000,17.25600000,0.95900000,0.64713333,0.43416667,0.05183333,47386148.42002646,0.00228333,Paid,660
B00410,NULL,NULL,1.47230000,1.03816667,16.18453333,16.91323333,14.59370000,8.47800000,18.81900000,25.74000000,15.39900000,1.36233333,0.82870000,0.45273333,0.09966667,145113842.31314912,0.00136667,Active,754
B00411,NULL,1.1047,1.97550000,1.15776667,9.84733333,10.30596667,9.41813333,16.29300000,18.37500000,25.22100000,23.13900000,0.65893333,0.60653333,0.42926667,0.13990000,217045590.86737645,0.00276667,Active,714
B00412,-5.2578,0.4278,1.48836667,1.14766667,6.80306667,7.22080000,8.70715000,11.96400000,11.82900000,23.67600000,23.81100000,2.09633333,0.77455000,0.31173333,0.19900000,32983550.986799147,0.00253333,Paid,676
B00412,-5.2364,0.4278,1.48836667,1.14766667,6.80306667,7.22080000,8.70715000,11.96400000,11.82900000,23.67600000,23.81100000,2.09633333,0.77455000,0.31173333,0.19900000,32983550.986799147,0.00253333,Paid,676
B00412,-5.2375,0.4278,1.48836667,1.14766667,6.80306667,7.22080000,8.70715000,11.96400000,11.82900000,23.67600000,23.81100000,2.09633333,0.77455000,0.31173333,0.19900000,32983550.986799147,0.00253333,Paid,676
