borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow
B00328,2023,988348767,349486269,593832141.0,574065166,526115.0,0,0,105519291,1842428184,55593949,26115384,70134445,15000888.0,825469293
B00328,2024,1161265306,401334446,717982675.0,694757369,1314975.0,409936483,184138749,45888404,235330859,58505206,114021303,187486451,65877147.0,848182643
B00329,2022,72589671,36039859,31353879.0,29902086,49890.0,18265761,15253265,7200771,123246423,12960087,2679268,8604913,3393102.0,26187669
B00329,2023,56190539,28023590,27747805.0,26623995,27410.0,46257431,20157052,0,100460973,10158030,5198516,5850750,3907037.0,32402837
B00329,2024,57359468,28690989,28189811.0,27042622,14111.0,23904431,21479806,0,41002939,10878823,3144666,13546752,1818828.0,24732366
B00330,2022,1777143934,1026797688,,636195774,1712249.0,616288595,429378569,0,3099199132,178826534,231408127,477947947,112057702.0,448309134
B00330,2023,1293999534,686084802,604595969.0,578715979,747406.0,0,0,16951524,778017874,82246984,68027513,298024297,85135792.0,576589244
B00330,2024,1151495147,627222022,460800450.0,437770548,795398.0,192013301,156817329,75222545,576136297,64912121,74238661,285649948,21949795.0,398378676
B00331,2022,988144655,521707516,,408048594,333711.0,1055823889,455292759,0,1047697868,218400885,116219161,256587792,64381940.0,411215726
B00331,2023,1147823923,585974972,544705777.0,521749299,655185.0,653612929,394078682,26712603,2729232180,251851529,116090993,135105622,32716569.0,575844767
B00331,2024,1084386652,566586947,511771292.0,490083559,689043.0,558808878,281163879,88682263,1221495542,149112122,33976843,248031050,86416359.0,685040139
B00332,2022,474733845,282279915,155880641.0,146385965,257253.0,263741561,212156886,7540239,630294950,58517754,21822768,20688009,18012607.0,105989530
B00332,2023,476024013,278234579,186981113.0,177460633,155449.0,287976979,213770449,0,792664945,57784061,17551139,132604294,23793482.0,183648416
B00332,2024,480736886,293895420,177879014.0,168264277,,229523568,160055189,28322836,836119026,59328574,79409623,120564796,35967378.0,151537199
B00333,2022,301387565,148276969,137207702.0,131179951,216854.0,109272143,58560299,0,380061555,15647840,15279495,62965668,11737158.0,152180439
B00333,2023,335122594,161430774,171815684.0,165113233,144072.0,238741443,143648514,20272611,469680332,77309709,13840147,55884949,9189681.0,191823469
B00333,2024,352765796,173062394,178082000.0,171026685,254051.0,393820317,198770136,32112630,146277761,42457463,14526612,52709659,14000584.0,172728760
B00334,2022,517009825,236427541,259135406.0,248795210,436548.0,260301737,119286864,23693201,972492728,64026902,31588932,106401912,22704808.0,341971056
B00334,2023,529167301,241901620,279991716.0,269408370,401330.0,529662373,349178588,42867448,1234498856,95707955,51870884,38975772,35985305.0,309693983
B00334,2024,553755655,252883949,262786281.0,251711168,445357.0,127834345,56053177,7871187,857096548,59146791,52505631,19319170,20099344.0,212447616
B00335,2022,213747711,125960402,80761657.0,76486703,143118.0,169029219,149123543,4960704,305334064,33178696,17868026,30421665,9350452.0,58283711
B00335,2023,249020465,147254187,98637874.0,93657465,178212.0,69821276,50675814,32632268,239049992,45706874,31860583,60808554,4224381.0,104724137
B00335,2024,225516889,140171344,,78837237,89862.0,133273315,88036652,12195206,179472625,41742708,19854775,37386259,11218766.0,95765851
B00336,2022,393131312,190281097,,178115870,220129.0,283402224,236892519,14235052,108763545,73861628,35876897,89987190,28918896.0,197815939
B00336,2023,399026248,192788776,190970691.0,182990167,337097.0,145964685,108257682,22567595,248222384,74502134,39043816,94056176,30117218.0,116014363
B00336,2024,372936822,186763438,184121843.0,176663107,217623.0,373221023,199078878,32476258,803097953,51645743,21566904,10229684,26476829.0,189327902
B00337,2022,4239310853,2122172196,1793222490.0,1708436273,2263155.0,4743320044,3181757911,0,3396136274,349616482,320825475,1048515075,171687446.0,2150127042
B00337,2023,4288288334,2107979997,1883318813.0,1797553047,3879719.0,3408668409,2264009703,624543786,3947634212,292127224,288345562,256221397,332840191.0,2000101977
B00337,2024,4464477630,2289388668,2128682580.0,2039393028,2579935.0,2349122825,1967070136,457993174,1550332922,1014078543,292231036,696672482,128926081.0,2954270077
B00338,2022,328287932,119883691,203002538.0,196436780,296298.0,313902572,250045796,35074869,242559163,40740958,17444069,57559498,12688929.0,157833533
B00338,2023,296615184,109788307,176571094.0,170638791,227907.0,61943792,30721806,0,277063639,70949300,14393453,22657926,21043270.0,124170918
B00338,2024,374718782,129888909,223555690.0,216061315,181450.0,0,0,49574537,212625348,38330047,24846525,19186818,14837486.0,236548367
B00339,2022,36454950,21718630,13351673.0,12622574,27463.0,14874314,8508005,0,67564046,3379891,4662360,10145736,1078845.0,15241101
B00339,2023,38941120,22356717,14703673.0,13924851,19650.0,28679125,23947283,3088801,45939670,1959184,5224568,9960895,,17267847
B00339,2024,43551002,26246746,14032167.0,13161147,23432.0,28587710,19976424,352642,38976408,2866724,7541574,7638061,2202943.0,15323360
B00340,2022,276307555,152998243,110323034.0,104796883,132308.0,277804513,146141698,0,679884011,49235973,39945954,36275876,9609123.0,115014666
B00340,2023,341419995,184874030,142821563.0,135993164,180199.0,0,0,3457109,764708785,57291408,40639341,33723880,13966842.0,177877113
B00340,2024,372670798,199090527,153162802.0,145709387,,128179348,97278925,14590006,201173506,39885159,53808246,58378109,12109449.0,159003437
B00341,2022,1701676034,772734998,891444131.0,857410611,1165467.0,1418927249,1045558893,124819710,1009360914,146923534,59937085,366538055,,1098194807
B00341,2023,1656814087,700748742,955078770.0,921942489,,1316112027,564810837,32357852,1333808493,360675118,69170165,202835934,82835198.0,897783095
B00341,2024,1508184462,710983778,779984216.0,749820527,722599.0,1179740052,599244136,35060569,2644156892,228187102,61599126,43531502,113343649.0,546419822
B00342,2022,960153937,557813065,397427184.0,378224106,473913.0,701747701,472599460,0,2126405441,170907991,142141224,36026846,54699509.0,312762043
B00342,2023,1087403643,633702774,418970334.0,397222262,536158.0,1184491054,941715882,127612609,279765769,72528750,154679212,209654436,53425682.0,457173325
B00342,2024,1096984621,662195525,363918112.0,341978420,781263.0,1206247481,1005178513,101574286,880219033,190162033,129786178,73293301,50924426.0,238599420
B00343,2022,442214351,157543997,266067050.0,257222763,97013.0,208427586,173759141,0,471090527,53333786,25448006,15001619,16412472.0,161108973
B00343,2023,519379731,181847021,299709294.0,289321700,535303.0,527872472,219215769,15900890,1268409009,38482440,52038793,60997111,7096711.0,412807372
B00343,2024,597913176,214041103,341815367.0,329857104,126235.0,546950827,426914392,43545630,619235734,128159079,62397086,32565022,9080322.0,321749364
B00344,2022,3581968151,2084294521,1365798583.0,1294159220,988849.0,4524794657,3147672731,107199000,8635274505,417488846,386378224,867062016,129351995.0,1327883140
B00344,2023,4039751512,2454239254,1399317605.0,1318522575,3173233.0,0,0,186341256,6717130185,208796542,488876177,184779623,282900113.0,1743086388
B00344,2024,3884394076,2282709174,1372570688.0,1294882807,3365903.0,0,0,317653982,3422063278,385886350,369974334,881135498,189515930.0,1492454644
B00345,2022,48599889,24018407,23462083.0,22490086,,52872693,33552523,4943484,81817608,4476449,6365276,10560206,1575752.0,24357625
B00345,2023,46467907,24893897,18298973.0,17369615,29960.0,35015144,25780083,0,20817119,5102258,2561098,11915188,1797698.0,23812167
B00345,2024,48093704,24388883,21949182.0,20987308,33497.0,23668286,13230003,0,116961257,10837861,2743283,4660329,2261541.0,18061644
B00346,2022,5543887063,3705286755,1528002243.0,1417124502,,0,0,487063058,12059695108,332089333,554514146,229662607,381216621.0,1133280448
B00346,2023,4955892622,3354908148,1318836414.0,1219718562,3014641.0,5655978477,3179796542,0,9979840547,952637141,435478909,907816807,75977486.0,1664371837
B00346,2024,4391991138,2900307012,1387172752.0,1299332930,2354504.0,5056520839,2434003691,737977183,1580815198,705016982,484343384,301218244,300812482.0,1295330950
B00347,2022,823903899,449654040,,317365721,584476.0,710850443,636114393,99953575,551342669,199496628,57923540,105839313,28933698.0,272002759
B00347,2023,925184850,534475120,330758879.0,312255182,414744.0,406795465,227271671,0,945258518,55274707,88727293,227843346,20932899.0,236997295
B00347,2024,789534666,404898497,373574707.0,357784014,396341.0,674141566,526129150,43597495,1405556261,105156060,49332816,118683380,56831531.0,486167885
B00348,2022,74065952,32843113,39746646.0,38265327,54943.0,77939570,35853139,1411925,93385195,5515563,5270076,2338850,3424335.0,49149421
B00348,2023,77229962,36878228,34791395.0,33246796,38501.0,65267634,53219107,0,38258909,5433201,10437566,4996638,2574131.0,35602777
B00348,2024,66873892,30881351,32069750.0,30732273,35325.0,32295267,14404136,6048048,45699206,9688594,3771238,7845793,4220360.0,30033665
B00349,2022,210684012,103792964,,94960802,192497.0,88556146,55560422,0,185753261,52489186,25108193,37532028,14714316.0,112378112
B00349,2023,206730812,107557145,84109885.0,79975269,98058.0,124081129,67043912,27513995,262069746,35468320,24558720,7445471,5804885.0,61965695
B00349,2024,176793311,88433006,85765766.0,82229900,57606.0,43503689,35334767,18752411,398253450,21234074,19485252,9079609,10975678.0,62782178
B00350,2022,173806422,95409297,70490806.0,67014678,131206.0,102847454,82046491,3461837,293436332,42280678,24884473,27377530,4250686.0,42507344
B00350,2023,196380423,103602121,86595440.0,82667832,139377.0,244469705,200827177,4709751,240151144,30685863,20672986,38296994,9179964.0,99395857
B00350,2024,145129976,81019527,53130642.0,50228043,81700.0,91477830,40588538,945661,176821164,14733083,23027844,4527689,5425575.0,65118731
B00351,2022,5907234170,2991777297,2802181991.0,2684037308,,1942096456,938940254,0,3682254309,338475416,790812813,861111380,194602875.0,2330467149
B00351,2023,4693017536,2382143660,1984037270.0,1890176920,2499242.0,3612520294,3038674681,326461047,1101670172,290118182,417407903,1097145033,287004521.0,2177895063
B00351,2024,4899793134,2443868818,2348608546.0,2250612684,2681742.0,4042559885,2138166073,0,3990676426,853407553,699293232,848219447,278156888.0,3262151158
B00352,2022,242007091,80999785,148847258.0,144007117,126929.0,0,0,17119008,294840594,30678501,23082839,39780067,16648409.0,207244692
B00352,2023,269926954,93096951,,165128354,242811.0,100611683,50375899,26279549,517845740,40556349,20313586,12429216,15316587.0,103404256
B00352,2024,259804645,91101061,149658940.0,144462848,,152377057,93947105,23679942,320890294,31682065,8351122,39075816,9674080.0,153144009
B00353,2022,940660542,588225732,299905014.0,281091804,559705.0,1388800984,881334484,129730051,1794927913,235134900,133900523,208892302,52498866.0,346740980
B00353,2023,823253728,516926259,258749371.0,242284297,609077.0,684150083,452085676,38299433,501854926,100667243,142912988,257006550,32543036.0,189786773
B00353,2024,935223431,615888619,303080264.0,284375796,232453.0,1281721779,1048034016,106677752,1716876206,95549949,91620216,263549495,,222198579
B00354,2022,1049623296,479822253,,507370493,439279.0,152539909,113556727,65383139,553574089,136122617,61004592,172978071,67979235.0,388163572
B00354,2023,1282047101,626355095,553908776.0,528267834,425544.0,1096201363,443883080,5132614,2887228968,108632036,97904463,153645014,62436367.0,679106493
B00354,2024,1308060274,580652611,669557504.0,643396299,777897.0,730333107,526407047,70707729,2678760768,139358170,94226343,32778495,86686807.0,778433494
B00355,2022,206473938,110144091,79889295.0,75759817,180912.0,129539863,98681367,0,193644032,15352256,28349551,18037288,9476543.0,92118310
B00355,2023,239767985,126547114,111752845.0,106957486,256120.0,15433448,10730691,19155540,193709847,14846641,6390171,57830490,18209827.0,75465488
B00355,2024,276683908,146697381,127657411.0,122123733,163542.0,25614710,14507673,13937929,225125142,40142742,22730097,29172095,4817463.0,126073133
B00356,2022,572388505,306841304,230446548.0,218998778,502610.0,274082411,130226981,91520333,666153998,43815038,24124079,18526061,17057063.0,199267090
B00356,2023,613971740,356579075,241379636.0,229100202,337654.0,436474014,232631187,27521455,1237040803,91133992,59823775,41595779,42722592.0,159958476
B00356,2024,682479817,387758341,270101099.0,256451503,245160.0,693471527,291014616,34934613,1155873271,99296100,34346841,149078873,26474402.0,276925344
B00357,2022,355310289,162437053,185688389.0,178582184,258456.0,316188894,166252380,24102580,741807523,44611870,41116509,44216163,24885807.0,244342677
B00357,2023,374448316,181371209,,170428538,171710.0,353434580,144086209,23578248,330901570,47432258,15101793,31700142,10037714.0,149591166
B00357,2024,269621705,123242029,136410845.0,131018411,65233.0,44108551,23809934,14017416,506468799,14217639,35056749,30851129,12530812.0,189710625
B00358,2022,701103117,309897668,387100041.0,373077979,547917.0,70569825,62778240,0,721952282,50295638,75795460,66543855,37484838.0,518515987
B00358,2023,880910741,408716144,423252202.0,405633988,747708.0,1085668802,520995835,32732269,1445053951,145413397,52942761,116791854,,338911655
B00358,2024,905335024,419593017,431441016.0,413334316,400984.0,473969917,359626796,133151705,1119757236,199422497,55890490,196068106,43419736.0,443758781
B00359,2022,109779203,64029413,42402353.0,40206769,91380.0,137883588,81244395,0,72447740,24632289,17962737,21259620,7331115.0,58910516
B00359,2023,123328231,74482160,41486262.0,39019698,108102.0,26108022,11171693,10199306,138461037,21926649,19707255,33339978,,52355255
B00359,2024,134095275,82742405,42172459.0,39490554,55238.0,58738989,29659392,5421001,152861249,26583814,6220235,34405976,10699002.0,51897685
B00360,2022,4801104271,2625632880,2023113406.0,1927091321,2675517.0,2681293640,1267174856,650500596,8544257298,1143323800,507043497,247899135,66411478.0,2501980076
B00360,2023,5336181413,2952727183,2378870509.0,2272146881,,3365343242,2025409703,0,13335438655,699443835,550857923,447120890,110190408.0,2655400957
B00360,2024,6499353370,3671261686,2768462603.0,2638475536,2144164.0,2392581782,1731554943,701159504,5265082225,1222372247,824150520,398701073,367579280.0,2399852176
B00361,2022,361299688,226597218,108193565.0,100967572,197779.0,193120907,127062174,13286340,457153066,89519872,44723136,44718058,26378642.0,91939858
B00361,2023,370218467,210267924,150262359.0,142857990,240680.0,295642759,218403607,38218868,721012173,32783735,19831329,44781496,25755056.0,176041876
B00361,2024,437144380,259577827,151384191.0,142641304,266449.0,385213657,200790055,5806700,821686063,37999585,52328784,86360275,27381690.0,143917002
B00362,2022,288160274,158642301,118342904.0,112579699,211096.0,245793427,165722202,0,590385029,24603792,18281129,73726328,21641363.0,112876102
B00362,2023,293325728,160190638,131533832.0,125667318,146274.0,0,0,38678683,504356319,45207049,32482819,66434652,19035013.0,82563826
B00362,2024,344408968,192513530,136784741.0,129896562,212761.0,33151775,21104998,11713200,414686275,52844554,48510870,66419630,7910823.0,162443069
B00363,2022,1693604591,777339541,883437084.0,849564993,1644423.0,2452288265,1868309005,19483459,1218148759,253041426,127905870,52825252,115860685.0,796776870
B00363,2023,1728861128,759860416,837604718.0,803027496,1210453.0,463871822,318163089,135054366,3533110967,264132739,220522069,326538277,128750589.0,752304784
