borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00245,2022,194836311,69567639,123668058,119771332,100348,205832196,139139160,16392884,115984652,47907830,6656557,32005195,4787070,111177528,0,0,0
B00245,2023,219261467,76481362,132340187,127954958,94818,281392955,219072602,7208283,421121445,47796249,21576847,23870207,14140942,131764758,0,0,0
B00245,2024,262573552,91571150,169583570,164332099,150433,0,0,29798372,332341318,17008648,10866414,39671542,16294596,178185600,0,0,0
B00246,2022,65956988,35372204,26419381,25100242,30198,18022446,14536096,5359909,65651339,9936526,7144339,9537860,3300288,18208733,0,0,0
B00246,2023,54600034,26873562,26880763,25788763,18944,42092699,20647816,5657256,109964116,12613580,5260366,6300998,3334691,21748989,0,0,0
B00246,2024,57002290,28308615,NULL,24939677,27230,57998770,39188686,0,29527463,13207478,5614581,7245813,3135126,17677917,1,0,1
B00247,2022,204776348,124448456,69886530,65791004,3603463,87889343,36423463,10433494,196644655,42251840,15190842,24953268,13292493,48427964,0,1,0
B00247,2023,199316671,122098529,73131574,69145241,6895529,168183631,88837798,33745785,186009560,38877561,13804827,12277221,9662787,52720181,0,0,0
B00247,2024,210844089,123400385,80342356,76125475,5495236,134030149,82454998,29276337,178027958,46021763,12332369,46220672,8687918,112382566,0,0,0
B00248,2022,153993538,75388745,69677811,66597941,1741590,34555355,28563052,0,327601417,8055624,13801391,11353144,4990394,43013577,0,0,0
B00248,2023,146586135,70753979,70618095,67686373,4042335,80205069,67001869,10497770,46393139,31210684,8391937,35018906,10926629,83753962,0,0,0
B00248,2024,128895358,67513836,58874223,56296316,2874524,57034197,23580685,517684,217002640,27210780,19347533,24232621,7894374,77499944,0,0,0
B00249,2022,355516406,159575628,173272324,166161996,143291,506034059,452719463,36492844,821383467,45958615,12504892,23402758,7880367,153313116,0,0,0
B00249,2023,358969856,166508644,190724051,183544654,124072,253676484,163982603,25001665,138827516,79840084,19724118,58206811,7267992,217371156,0,0,0
B00249,2024,389012187,175558581,203754229,195973986,199023,36638221,31819856,36309403,118935220,88827768,25539274,65178165,21632341,149677239,0,0,0
B00250,2022,4988448697,2771437093,2043075121,1943306148,427717704,6778410529,3448800080,39998038,9325925730,330463403,451078082,981936043,143033784,1346544095,0,0,0
B00250,2023,4902071179,2666755752,1858937793,1760896370,349329969,5536132633,4782322182,0,2974519399,374698565,338449981,588749200,322452038,1399785975,0,0,0
B00250,2024,5172895646,2839168841,2021543117,1918085205,187290770,2968158006,1369879410,319140464,7053555407,387180348,491496826,486842109,229538475,2748710295,0,0,0
B00251,2022,179121927,120649185,54013491,50431053,6415527,167986442,90933827,19087494,45100856,14750629,16573376,58787242,13323881,41078106,0,0,0
B00251,2023,196701573,134075416,NULL,44762162,3022908,79152881,50898220,0,461812579,27612142,15034198,25795123,12319808,54161283,1,0,0
B00251,2024,226413078,143315499,69050990,64522729,1810974,47419181,23439135,0,405144117,26234461,18854451,24537653,9440960,84075164,0,0,0
B00252,2022,549902141,262954126,280463170,269465128,23105123,464839103,341656999,49024097,233834081,137183134,62872935,100096925,26835224,257735584,0,0,1
B00252,2023,550920799,269687956,NULL,256610015,18474981,371687856,201257402,0,558698076,131916605,63891835,79723156,15215758,241872988,1,0,0
B00252,2024,593915970,293176403,284447249,272568930,22259100,447818431,197210076,13463770,377512354,111794790,80807970,141916794,40696075,218790401,0,0,0
B00253,2022,713300466,251866860,440386677,426120668,5349333,126461762,104475290,5120350,479399611,130078093,73542185,92531130,19998749,363761474,0,0,0
B00253,2023,758375680,260616762,497268592,482101079,20419445,482729195,248042745,20875195,1801905664,140621042,61991771,92774348,47762059,366363203,0,0,0
B00253,2024,886779491,321105574,524070486,506334897,10219191,241588449,118704951,0,1450735684,96484991,28746963,146944904,52011760,417603993,0,0,0
B00254,2022,1359692256,802244165,483665709,456471864,28978808,578419326,250064099,2735639,556732591,106928144,182997857,51025642,21520032,655534784,0,0,0
B00254,2023,1412858192,826278277,580101378,551844215,45845866,915087137,777733801,127381124,1687251517,259942938,94941041,278034407,67355508,629679646,0,0,0
B00254,2024,1440020837,839650614,541950551,513150135,73955814,1476163961,711381116,0,1428144004,263949682,238807337,70434169,66470290,360681245,0,0,0
B00255,2022,115900462,60114259,48042430,45724421,6383880,107997529,67326682,0,98774322,17927522,8711309,9227437,7299310,59477456,0,0,0
B00255,2023,112650953,58407891,46504372,44251353,3145335,53210338,30044256,10582646,221556345,14414951,16617289,20271807,5666595,53867282,0,0,0
B00255,2024,123766837,61661059,57926804,55451468,0,0,0,0,184834391,30847598,7027030,22643834,7804693,61842585,0,0,0
B00256,2022,422810609,273736173,142464819,134008607,14015684,318794842,254715529,24110140,753916885,103262940,25360489,108874991,16269119,126557959,0,0,0
B00256,2023,408883966,265959992,136369665,128191986,7146732,162556567,76295185,46943362,270908302,63901677,63076148,42137953,30541273,176353022,0,0,0
B00256,2024,392630149,245858585,118235197,110382595,18228216,414611335,291511908,48875471,721222735,40701273,72465925,107207395,24422339,73429259,0,0,0
B00257,2022,1851314581,828693769,906319185,869292894,27378573,509097426,428422716,57848675,4321631710,187356152,117531658,408334652,91870453,904184508,0,0,0
B00257,2023,2336607658,1051608877,1221152953,1174420800,97814876,1818842140,884555630,222579124,4299537680,580864086,291697217,285339296,102947327,1346548001,0,0,0
B00257,2024,2434015862,1103415857,1200553431,1151873114,190837875,3548580578,2422278789,42865812,2224472601,417561254,156137303,151807416,139359479,1014560901,0,0,0
B00258,2022,307896654,192367093,98415887,92257954,303384,151314276,111635040,0,287148289,22404448,39206371,29019510,17766637,125143051,0,0,0
B00258,2023,310861277,180782358,105659565,99442340,314796,79898636,45318823,11764965,149704448,50972675,18796655,20800745,10167928,77219027,0,0,0
B00258,2024,318926261,190657374,112966491,106587966,175545,246617601,106373195,6653509,612057588,40363074,41721615,14053402,23743830,137130086,0,0,0
B00259,2022,249049661,126927330,115524598,110543605,6440373,73864554,38328326,0,269204008,26699005,17470631,7522847,3206328,132223589,0,0,0
B00259,2023,222432989,115291702,96848676,92400017,15902469,182385219,109046734,23325148,485055449,12414387,11061047,38998259,7490204,61484317,0,0,0
B00259,2024,252291215,119458924,113394466,108348642,1304744,14964096,6030514,813141,156276252,36543640,14207741,52977035,5048341,147443675,0,0,0
B00260,2022,75706100,47639853,24334825,22820703,26888,0,0,4237315,89175102,13954810,9580689,7622580,5064293,30155354,0,0,0
B00260,2023,78891105,54724753,21523845,19946023,26041,90301642,73016335,2719926,194606595,16793287,15590842,17383731,3040232,29783665,0,0,0
B00260,2024,76453643,51294206,24166885,22637813,33728,5988,2447,5297710,82773102,12197190,4913861,12133628,4056882,28322102,0,0,0
B00261,2022,419761975,212547700,191958375,183563136,22364463,299093315,134246191,17883532,175280326,28208331,62514329,81703087,10499886,122230994,0,0,0
B00261,2023,428472375,217329294,184091344,175521897,28115885,376010521,292979938,36437728,312950652,29814155,36882006,90397590,15827996,114707117,0,0,0
B00261,2024,409593863,216446292,NULL,183573162,10897764,145742310,65366856,57297722,632392772,47475851,62059885,59786891,17636547,162495485,1,0,0
B00262,2022,426606302,282754183,136364124,127831998,0,0,0,8160779,745028091,23530489,45947256,84134869,14412860,163617066,0,0,0
B00262,2023,598857077,397690216,200989739,189012598,1146455,25449998,10521800,0,864057413,60483654,81629515,99984141,26188167,272157333,0,0,0
B00262,2024,697500619,439394400,245661408,231711396,0,0,0,50952564,1476411252,74415339,112172057,57462080,44217311,196290253,0,0,0
B00263,2022,7953287452,4793769747,3013002873,2853937124,188810070,4374006559,3351473899,0,1688834726,639214108,264084879,2381521030,502995535,2708229431,0,0,0
B00263,2023,8605546859,5167829522,3008183501,2836072564,435616140,10091558424,6563806798,431775030,20805315826,458437650,1189845110,1716870029,498890143,3178006503,0,0,0
B00263,2024,8943345831,5361293634,3411041802,3232174886,356199463,8251778019,6580735990,389823900,10612350195,569857426,1431873628,2113786352,584460516,4079220500,0,0,0
B00264,2022,721355421,425719108,NULL,238817387,5472498,273624921,199108482,7600858,922099405,102203442,103070060,108781719,24810451,346935040,1,0,0
B00264,2023,857184067,522183277,NULL,252533632,16953740,847686987,429810964,58798369,663331902,43146154,55295632,33409601,23523760,234084132,1,0,0
B00264,2024,833461179,505650376,305706405,289037182,8738032,436901575,383911441,0,1852083118,93224045,66555003,160290274,61884825,185869444,0,1,0
B00265,2022,1051334450,550868866,438219739,417193050,11203407,212576314,132817096,93444353,1579345561,203004888,140800654,215924039,12596881,498041235,0,1,0
B00265,2023,1431517830,713602178,694402529,665772173,19536870,370697555,273183433,163541373,621808481,157759928,124011644,343508225,21526359,603895486,0,0,0
B00265,2024,1514894231,748184348,NULL,714083123,48498173,920216721,653252116,185654882,1135106130,289851951,98703678,153187895,82678688,589449666,1,0,0
B00266,2022,197405421,115967701,65805136,61857028,10786941,172033851,127225903,21677900,255035574,39318731,6190341,21746642,11358633,91458369,0,0,0
B00266,2023,203393644,121526858,75963209,71895337,5480800,87409692,35151243,2042589,398826160,48602674,35731480,54972678,4940440,57403888,0,0,0
B00266,2024,234122274,143676972,89064333,84381888,5890072,93936904,63894285,0,506032774,36616463,41960852,58846274,17961025,105558493,0,0,0
B00267,2022,157761709,98133462,59249396,56094162,6539883,74486138,47958264,10511845,205660455,18102255,27408213,33748384,12402140,38714323,0,1,0
B00267,2023,183940184,109181747,73063401,69384598,6371629,72569801,65233267,10653435,274426107,9449484,32235762,45073808,2312322,54144667,0,0,0
B00267,2024,212844919,128954140,78942965,74686067,4878204,55560415,42516113,10312648,236851666,34916299,15906186,20499865,6960196,98762576,0,0,0
B00268,2022,61267151,30200763,30113544,28888201,2238061,39902874,18052583,6620554,52894133,15115252,5987734,5470330,2441140,24294999,0,0,0
B00268,2023,69126407,34042451,31845044,30462516,2185426,38964434,31207953,9549282,146937042,16769868,2432456,1830595,3345009,25838838,0,0,0
B00268,2024,63991245,31243205,28829048,27549224,614492,10955917,8976115,3216996,124579412,4147574,8094726,6130895,2220507,21444281,0,1,0
B00269,2022,2597933761,1300177325,1288631489,1236672814,180811679,2463374367,1803460382,48520034,5665968555,637074662,348279697,301185196,174101164,1506823408,0,0,0
B00269,2023,2330834175,1161813880,1163484923,1116868240,8814862,120093487,82440943,0,3858033165,539548409,170980357,387768310,63116869,743030345,0,0,0
B00269,2024,2535066237,1246097634,1248848645,1198147321,180109947,2453813992,1434653046,310390514,2905102889,592070264,66396326,378173836,189205375,1662454575,0,0,0
B00270,2022,59178169,35740014,22613700,21430137,1342344,24754706,19556061,3286062,137046031,14335561,8342248,15567330,3121620,21863715,0,0,0
B00270,2023,54203340,33238642,17125444,16041378,1277265,23554559,20706657,770877,77463604,7897038,5336466,15827113,2362367,11386398,0,0,0
B00270,2024,73043098,43084659,25757954,24297093,3376250,62262789,47107405,10975091,25023550,4146997,6231567,15593404,1874123,24385585,0,0,0
B00271,2022,487098886,180757189,293099719,283357742,0,0,0,51949879,480089985,45637047,43263489,87496925,34459334,226962448,0,0,0
B00271,2023,569781920,197067331,347438837,336043199,36595531,633140683,334089133,19004664,781995657,140105154,12991035,27595811,30716693,293061711,0,0,0
B00271,2024,556509739,200899585,347661350,336531156,27134321,469451927,292949945,58327809,510127614,135004580,17039412,14000556,5920783,424154331,0,0,0
B00272,2022,382824917,167134886,215031816,207375318,201095,326776840,196460805,0,304744274,90040497,47256151,39651505,14379711,181897141,0,0,0
B00272,2023,404093169,187927663,188917296,180835433,47681,403458312,229540534,5729754,555999179,65105486,17284118,45525417,22306843,156273985,0,0,0
B00272,2024,435182634,191162894,212315851,203612199,230291,549595469,251859142,0,702386523,56381671,41968965,36641461,21669896,231475717,0,0,0
B00273,2022,1055806693,637546641,416486823,395370690,27375554,523433164,218346624,107600758,1976651913,251988147,57674806,216602184,70675477,551450894,0,0,0
B00273,2023,1005355648,596152791,354716410,334609298,0,0,0,97063427,1981641592,170586627,33056450,119161461,14097266,304273565,0,0,0
B00273,2024,1053924899,640508065,381468343,360389846,48701316,931191515,647347869,0,1887631369,207152244,148424988,301874817,28040118,311325665,0,0,0
B00274,2022,436497438,239421200,169579899,160849951,21674980,343460445,243688510,0,353128252,62455510,65499710,95307490,11299203,220976833,0,0,0
B00274,2023,442360744,238232611,200201066,191353852,25703044,407288903,324851180,20892966,1090096730,73415875,62517167,115209711,25636059,172594213,0,0,0
B00274,2024,440986329,239208936,168752311,159932585,25754872,408110166,260795134,18306071,1012190758,94119000,70817034,113974177,26218325,218867331,0,0,0
B00275,2022,8396792010,5620697595,2571164070,2403228230,48616895,1011596548,553379303,0,4542658801,1189730376,1545620581,1928287766,116989355,3211280962,0,0,0
B00275,2023,7930644760,5226590444,2551690811,2393077916,0,0,0,0,7557339100,1006286687,359421247,1999848469,177474988,3174548381,0,0,0
B00275,2024,9071041001,5967484342,2516124918,2334704098,152870935,3180863561,2188337086,732534135,15934539161,1653760680,473355594,1223167845,297100417,2662114255,0,0,0
B00276,2022,5373385185,3187165180,1902114637,1794646934,271509100,3441179971,1440991808,605038555,9024008845,824650401,334946813,1255715850,404883378,1632293518,0,0,0
B00276,2023,4832995292,2898248297,1570856568,1474196663,302892432,3838940838,1909459773,68407976,3777105252,307047668,237200722,291189608,343478060,2111777694,0,0,0
B00276,2024,4961620310,3178773714,1395005926,1295773520,98749430,1251577055,732304285,714570830,8701733085,621903893,620663132,895895299,231768408,1762571978,0,0,0
B00277,2022,228787088,117280055,93246255,88670514,5862140,110823947,47790827,41529258,546438504,50421228,20137221,14233275,15491879,88074564,0,0,0
B00277,2023,279600903,135339456,124540327,118948309,14077829,266141818,184863385,0,121934465,14046237,13752524,31818527,17754657,105508478,0,0,1
B00277,2024,272151413,129667111,123359942,117916914,8258404,156125400,63958889,42789292,196312865,52234469,16238553,60173811,16298191,102628265,0,0,0
B00278,2022,2883407364,990755560,NULL,1819902855,141253725,2660145483,1521617004,146509466,3243544236,254097512,196468981,379526588,117772654,2253459784,1,0,0
B00278,2023,3344182230,1134241217,2171300393,2104416749,55761907,1050130073,856192879,45081101,6008738702,527404550,336313009,241263960,213986177,1945620844,0,0,0
B00278,2024,3700092219,1260041969,2166493413,2092491569,67704601,1275039575,611509337,75013809,816751006,772417020,210405341,518980297,195655432,2740766103,0,0,0
B00279,2022,144819022,98496886,NULL,34216446,9488249,156549883,119878013,11627455,173066643,30965309,21959549,10259931,6921060,43898707,1,0,0
