borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00379,NULL,NULL,1.95290000,1.07900000,0.47606667,0.50096667,0.43410000,11.62200000,20.02500000,29.81100000,21.40800000,0.35413333,1.02766667,0.39223333,0.05386667,12413836.715433186,Default,680
B00380,NULL,1.1945,2.18946667,1.54506667,0.67296667,0.71360000,0.63110000,13.10700000,13.28100000,27.47700000,27.30300000,0.61763333,0.53573333,0.33026667,0.03410000,345302762.58045495,Active,746
B00381,NULL,NULL,1.02580000,0.78090000,0.48596667,0.50793333,0.72855000,14.68500000,16.45200000,24.63900000,22.87200000,0.25773333,0.62940000,0.45136667,0.01215000,91058164.38540524,Active,674
B00382,NULL,1.2742,0.87980000,0.40950000,0.11660000,0.12166667,0.16095000,14.66400000,17.02200000,27.24900000,24.89100000,0.27926667,0.87010000,0.45370000,0.20715000,14867638.180490548,Active,657
B00383,NULL,NULL,2.14756667,1.52720000,0.32913333,0.35060000,0.41845000,16.70100000,20.73600000,28.08000000,24.04500000,0.30480000,0.53563333,0.28683333,0.06120000,45545673.5667054,NULL,767
B00384,NULL,NULL,1.04123333,0.60060000,0.18576667,0.19700000,0.17813333,12.80400000,15.69600000,30.51600000,27.62400000,0.40990000,0.93776667,0.33290000,0.20920000,93911609.98287909,Paid,653
B00385,NULL,1.1259,1.56413333,1.11413333,0.56166667,0.59360000,0.50446667,20.70900000,8.07900000,27.93000000,40.56000000,0.68673333,0.57166667,0.34963333,0.11780000,22293938.057444233,Default,554
B00386,NULL,0.4854,1.38886667,0.72966667,0.26496667,0.27623333,0.26746667,8.63700000,18.51300000,28.28400000,18.40800000,0.45310000,4.63840000,0.47866667,0.14603333,124673356.04705349,Active,635
B00387,NULL,0.4792,2.13240000,1.25160000,0.27183333,0.29133333,0.22893333,19.41600000,15.09300000,26.56800000,30.89100000,0.33153333,0.59513333,0.29690000,0.08700000,130209699.24667566,Paid,815
B00388,NULL,NULL,1.79723333,0.89783333,0.58020000,0.62333333,0.49506667,13.89600000,14.13300000,28.46100000,28.22400000,0.50130000,0.59753333,0.27110000,0.10433333,182540699.91577238,NULL,599
B00389,NULL,1.2981,0.49900000,0.30270000,0.36323333,0.37606667,0.35086667,15.20100000,9.81900000,27.61800000,33.00000000,0.27303333,1.91643333,0.56976667,0.41910000,9554151.755828945,Active,630
B00390,NULL,3.5560,0.30363333,0.17953333,0.19196667,0.20116667,0.25685000,13.66800000,14.36100000,28.86900000,28.17600000,0.11580000,2.11665000,0.42380000,0.19300000,12308830.361062622,Active,642
B00391,NULL,1.7032,1.53496667,1.04310000,0.16893333,0.17600000,0.16160000,20.83500000,9.41400000,21.13500000,32.55600000,0.54866667,0.67536667,0.47616667,0.09200000,58262728.12652328,Paid,763
B00392,NULL,1.1303,1.18740000,0.60390000,0.13253333,0.13703333,0.12560000,14.46900000,19.40400000,18.38100000,13.44600000,0.99506667,0.83576667,0.58776667,0.06916667,172091110.4343892,Active,625
B00393,NULL,NULL,0.46570000,0.26206667,0.13220000,0.13826667,0.17135000,10.29600000,20.48400000,25.53900000,15.35100000,0.09893333,1.64080000,0.44236667,0.27130000,40438973.78890352,Active,624
B00394,NULL,0.8985,0.92810000,0.65406667,0.18056667,0.19080000,0.16446667,16.66500000,11.64600000,22.55700000,27.57600000,0.24383333,1.14900000,0.35190000,0.25706667,26244092.188506395,Active,683
B00395,NULL,1.2964,1.09570000,0.70816667,0.36840000,0.30776667,0.36456667,9.99900000,14.82600000,30.76200000,25.93500000,0.93876667,2.88786667,0.41836667,0.08216667,245397233.96265322,Active,547
B00396,NULL,1.4181,1.90420000,1.10150000,0.38026667,0.40090000,0.35353333,8.95200000,24.19500000,22.14900000,6.90600000,0.49680000,0.69400000,0.37610000,0.19863333,15214864.977037502,Active,812
B00397,NULL,1.8535,1.68093333,0.96966667,0.29900000,0.31356667,0.28276667,15.67500000,17.21400000,15.07200000,13.53300000,0.45396667,0.75473333,0.42206667,0.10690000,16339961.67380903,"Past due",709
B00398,NULL,1.5101,0.52893333,0.27020000,0.62120000,0.64183333,0.61390000,15.46500000,15.46200000,28.88100000,28.88400000,0.28776667,20.57863333,0.61813333,4.20576667,13467222.839428486,Paid,680
B00399,NULL,1.5996,1.47210000,0.95390000,0.12223333,0.12760000,0.11213333,11.17200000,15.26700000,22.26000000,18.16500000,1.03620000,0.74210000,0.45493333,0.12350000,35929640.70980564,Active,645
B00400,NULL,0.8057,1.26906667,0.91950000,0.25923333,0.27360000,0.34255000,12.99300000,16.98600000,22.08000000,18.08700000,0.79186667,0.57635000,0.37226667,0.10220000,104571963.52561636,"Past due",692
B00401,-5.1267000000000005,1.0875,1.92996667,1.45996667,0.40246667,0.42286667,0.38350000,19.21800000,17.80500000,27.01200000,28.42500000,0.72916667,0.64516667,0.39696667,0.03700000,80050744.49395014,Active,677
B00401,-5.1265,1.0875,1.92996667,1.45996667,0.40246667,0.42286667,0.38350000,19.21800000,17.80500000,27.01200000,28.42500000,0.72916667,0.64516667,0.39696667,0.03700000,80050744.49395014,Active,677
B00402,NULL,NULL,1.32496667,0.84566667,0.53103333,0.55950000,0.51683333,13.97700000,19.54500000,20.66400000,15.09600000,0.24293333,1.46426667,0.37386667,0.26830000,10008027.882626677,NULL,760
B00403,NULL,1.4950,0.67566667,0.40226667,0.15216667,0.15836667,0.14703333,15.43500000,12.36600000,29.46000000,32.52900000,0.24140000,2.22823333,0.48406667,0.31913333,25437278.59716535,"Past due",734
B00404,NULL,NULL,1.88870000,1.14680000,0.67070000,0.71143333,0.59540000,15.75900000,17.31900000,28.90500000,27.34500000,0.90923333,1.47123333,0.33180000,0.05506667,43368656.099511206,Paid,773
B00405,NULL,0.9729,0.78040000,0.47230000,0.09383333,0.09830000,0.12120000,10.77900000,16.72800000,16.06500000,10.11600000,0.16396667,1.01830000,0.42610000,0.13100000,48084881.36750554,Active,639
B00406,NULL,1.2934,0.97026667,0.67756667,0.18800000,0.19683333,0.17286667,13.92300000,14.20500000,27.75600000,27.47400000,0.21900000,1.35123333,0.42770000,0.14450000,8550550.557751082,Default,723
B00407,NULL,NULL,1.37590000,1.02953333,0.56370000,0.39976667,0.50963333,9.34200000,17.43900000,21.26400000,13.16700000,0.58113333,1.36606667,0.37593333,0.19830000,10999110.31868966,Active,731
B00408,-4.935,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.31670000,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705
B00408,-4.9464,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.31670000,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705
B00408,-4.9568,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.31670000,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705
B00408,-4.9072,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.31670000,7.28100000,8.71500000,21.13500000,19.70100000,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705
B00409,NULL,0.1571,1.70066667,1.02950000,0.70660000,0.74020000,0.63740000,12.82800000,17.91000000,22.33800000,17.25600000,0.95900000,0.64713333,0.43416667,0.05183333,47386148.42002646,Paid,660
B00410,NULL,NULL,1.47230000,1.03816667,0.16183333,0.16910000,0.14596667,8.47800000,18.81900000,25.74000000,15.39900000,1.36233333,0.82870000,0.45273333,0.09966667,145113842.31314912,Active,754
B00411,NULL,1.1047,1.97550000,1.15776667,0.52590000,0.55053333,0.48900000,16.29300000,18.37500000,25.22100000,23.13900000,0.65893333,0.60653333,0.42926667,0.13990000,217045590.86737645,Active,714
B00412,-5.2578,0.4278,1.48836667,1.14766667,0.20390000,0.21573333,0.28605000,11.96400000,11.82900000,23.67600000,23.81100000,2.09633333,0.77455000,0.31173333,0.19900000,32983550.986799147,Paid,676
B00412,-5.2364,0.4278,1.48836667,1.14766667,0.20390000,0.21573333,0.28605000,11.96400000,11.82900000,23.67600000,23.81100000,2.09633333,0.77455000,0.31173333,0.19900000,32983550.986799147,Paid,676
B00412,-5.2375,0.4278,1.48836667,1.14766667,0.20390000,0.21573333,0.28605000,11.96400000,11.82900000,23.67600000,23.81100000,2.09633333,0.77455000,0.31173333,0.19900000,32983550.986799147,Paid,676
B00413,NULL,0.4886,1.31820000,0.71520000,0.13230000,0.14013333,0.12920000,9.85500000,20.12400000,14.14800000,3.87900000,1.18890000,0.84173333,0.33803333,0.14966667,54638246.65827674,Active,654
B00414,NULL,1.3721,1.58433333,1.23186667,0.33996667,0.35446667,0.33646667,11.42100000,17.52600000,26.69100000,20.58600000,1.21386667,0.73580000,0.46166667,0.08420000,9426055.067912716,Active,672
B00415,NULL,1.1704,2.51383333,1.67793333,0.56310000,0.59653333,0.52426667,14.16300000,23.94300000,10.17900000,0.39900000,0.44896667,0.37056667,0.33883333,0.11106667,12279750.256616296,Active,722
B00416,NULL,0.7305,0.65456667,0.55600000,0.41643333,0.35900000,0.40126667,15.10800000,12.89700000,29.59500000,31.80600000,0.28523333,23.45303333,0.50830000,0.07056667,21660022.78588908,Active,559
B00417,NULL,0.6676,1.40390000,0.87186667,0.32096667,0.33603333,0.29140000,9.03300000,14.11800000,26.99700000,21.91200000,0.68636667,0.73006667,0.44433333,0.21363333,86035914.38698892,Active,693
B00418,NULL,NULL,2.59856667,1.41590000,0.18536667,0.19453333,0.53700000,14.04600000,8.34900000,32.99700000,38.69400000,1.80953333,0.41790000,0.38260000,0.09583333,739817621.2409331,NULL,671
B00419,NULL,NULL,0.75743333,0.40756667,1.10613333,1.15973333,1.05200000,13.43100000,20.66100000,22.39200000,15.16200000,0.18673333,1.80220000,0.41193333,0.27160000,60629441.64202962,NULL,680
B00420,NULL,1.3239,1.02223333,0.55576667,0.18283333,0.12076667,0.17306667,17.45400000,11.61300000,29.94000000,35.78100000,0.41633333,0.98536667,0.59856667,0.05500000,3099137.1349185244,Paid,607
B00421,NULL,1.0625,0.98340000,0.50290000,0.27306667,0.28530000,0.36635000,13.98300000,16.53300000,20.73000000,18.18000000,0.39316667,1.13780000,0.43933333,0.15650000,150515001.66269165,Active,614
B00422,NULL,NULL,2.07140000,0.97620000,0.92960000,0.97430000,0.91750000,10.82700000,19.19700000,22.60800000,14.23800000,1.12760000,0.49883333,0.40516667,0.03843333,18877547.883655943,NULL,733
B00423,NULL,NULL,1.24156667,0.96913333,1.25343333,1.00740000,1.18620000,12.59400000,14.60100000,29.05200000,27.04500000,0.79243333,0.60730000,0.38473333,0.09155000,78506357.61149415,NULL,716
B00424,NULL,1.1986,1.71213333,1.14960000,0.16950000,0.17613333,0.16140000,12.51300000,17.50500000,25.40100000,20.40900000,1.04616667,0.57123333,0.50243333,0.03460000,33732858.30883527,Paid,659
B00425,NULL,1.0075,1.33020000,0.71010000,0.69176667,0.72873333,0.61443333,12.99300000,9.83700000,31.34400000,34.50000000,0.50740000,0.71203333,0.37040000,0.09293333,126466087.57315916,Paid,733
B00426,-4.7396,0.4846,1.27190000,0.90390000,0.20436667,0.21123333,0.18956667,12.72300000,16.61400000,22.92600000,19.03500000,0.48550000,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696
B00426,-4.78,0.4846,1.27190000,0.90390000,0.20436667,0.21123333,0.18956667,12.72300000,16.61400000,22.92600000,19.03500000,0.48550000,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696
B00426,-4.7425,0.4846,1.27190000,0.90390000,0.20436667,0.21123333,0.18956667,12.72300000,16.61400000,22.92600000,19.03500000,0.48550000,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696
B00426,-4.7551,0.4846,1.27190000,0.90390000,0.20436667,0.21123333,0.18956667,12.72300000,16.61400000,22.92600000,19.03500000,0.48550000,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696
B00426,-4.7371,0.4846,1.27190000,0.90390000,0.20436667,0.21123333,0.18956667,12.72300000,16.61400000,22.92600000,19.03500000,0.48550000,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696
B00427,-5.1533,1.2015,1.46460000,0.95596667,0.14713333,0.15520000,0.14116667,7.15200000,14.06700000,33.26100000,26.34600000,0.29740000,0.66236667,0.36610000,0.11480000,11293958.636750491,Active,809
B00428,NULL,1.3002,0.70226667,0.48293333,0.10326667,0.10780000,0.15640000,10.17900000,17.54700000,24.38100000,17.01300000,0.57863333,0.83905000,0.44063333,0.14500000,62200505.19395693,Active,811
B00429,NULL,NULL,1.01076667,0.62756667,1.56553333,1.35186667,1.39333333,8.97000000,22.86300000,17.10600000,3.21300000,0.42883333,0.83213333,0.43856667,0.04416667,11715867.747096084,NULL,619
B00430,-5.0652,1.5991,2.00023333,1.37370000,0.62920000,0.66643333,0.55630000,12.56400000,19.30800000,5.35200000,-1.39200000,1.13823333,1.24440000,0.34606667,0.24056667,32369432.473246824,Paid,674
B00430,-5.0405,1.5991,2.00023333,1.37370000,0.62920000,0.66643333,0.55630000,12.56400000,19.30800000,5.35200000,-1.39200000,1.13823333,1.24440000,0.34606667,0.24056667,32369432.473246824,Paid,674
B00430,-5.044,1.5991,2.00023333,1.37370000,0.62920000,0.66643333,0.55630000,12.56400000,19.30800000,5.35200000,-1.39200000,1.13823333,1.24440000,0.34606667,0.24056667,32369432.473246824,Paid,674
B00431,NULL,1.4225,1.38750000,0.73553333,0.65706667,0.69450000,0.55043333,13.20300000,16.20600000,33.46800000,30.46500000,0.54876667,0.74120000,0.34373333,0.11883333,15731079.132925762,Paid,686
B00432,NULL,1.6360,1.24190000,0.94696667,0.20223333,0.21183333,0.18073333,19.12200000,6.57900000,20.74800000,33.29100000,0.52030000,0.70303333,0.41523333,0.20300000,9054627.271640526,Active,681
B00433,NULL,1.1181,1.41023333,0.78563333,0.21763333,0.22790000,0.21543333,16.18500000,24.27000000,19.14900000,11.06400000,0.57400000,1.17273333,0.43206667,0.05450000,20116861.659703147,Paid,688
B00434,NULL,1.4560,1.54500000,1.04926667,0.61850000,0.64473333,0.58850000,9.39900000,19.04100000,18.78000000,9.13800000,0.79180000,0.65823333,0.47163333,0.04710000,23966229.91659375,"Past due",610
B00435,NULL,NULL,2.22513333,1.49746667,0.61050000,0.65030000,0.58390000,12.36000000,12.44100000,21.86700000,21.78600000,0.79376667,0.40276667,0.32426667,0.03003333,377895.36454597284,Active,731
B00436,NULL,NULL,0.73686667,0.49143333,0.68183333,0.71890000,0.63656667,8.77200000,15.83400000,13.78800000,6.72600000,0.15440000,7.27276667,0.36320000,0.20253333,15495623.877275234,Active,681
B00437,NULL,2.0573,1.36066667,0.87430000,0.51983333,0.28823333,0.66625000,16.38900000,18.50400000,16.29000000,14.17500000,0.24536667,0.50410000,0.29920000,0.00000000,160658700.83390078,Active,627
B00438,NULL,0.6831,1.92530000,0.97936667,0.33486667,0.34833333,0.30073333,14.83800000,9.18900000,27.93600000,33.58500000,1.38783333,0.47463333,0.48653333,0.04360000,133781928.58428237,Active,640
B00439,NULL,2.4879,1.41753333,0.88350000,0.13853333,0.10263333,0.12823333,14.94600000,7.73400000,15.14400000,22.35600000,0.72726667,0.78886667,0.42413333,0.05046667,1320048128.525453,Active,649
B00440,NULL,1.5454,2.26303333,1.50760000,0.44580000,0.47346667,0.39633333,19.73700000,20.05800000,24.61200000,24.29100000,0.54386667,0.48813333,0.33166667,0.13713333,25986839.045547575,Paid,748
B00441,NULL,NULL,1.16516667,0.65403333,0.73686667,0.76226667,0.70466667,15.55500000,13.17900000,24.94200000,27.31800000,0.84990000,1.05750000,0.57750000,0.20860000,11065389.248530861,NULL,588
B00442,NULL,2.0702,1.08360000,0.79260000,0.43996667,0.45710000,0.42453333,7.13100000,10.20600000,11.34900000,8.27400000,0.71320000,1.23736667,0.49743333,0.18396667,84063891.92686051,Paid,622
B00443,NULL,1.3249,1.47356667,1.14250000,0.53370000,0.55616667,0.51453333,16.33200000,18.99600000,24.89400000,22.23000000,0.34483333,1.21983333,0.48366667,0.14123333,65931502.18422637,Active,741
B00444,NULL,0.6867,1.06643333,0.70063333,0.15706667,0.16450000,0.15450000,16.32300000,14.12700000,12.62400000,14.82000000,0.31206667,1.29303333,0.42423333,0.18596667,61930358.38746232,Paid,738
B00445,NULL,NULL,1.61263333,1.08173333,0.62250000,0.64950000,0.59966667,17.36700000,6.31800000,24.43200000,35.48100000,0.83753333,0.79926667,0.45963333,0.17090000,18703599.728875782,NULL,606
B00446,NULL,0.3577,1.12063333,0.85113333,0.43243333,0.45263333,0.60495000,21.37200000,12.90000000,36.75900000,45.23100000,0.32216667,0.89895000,0.43496667,0.00295000,39556863.18366231,Active,767
B00447,NULL,NULL,1.24906667,0.82170000,1.15833333,1.20646667,1.09353333,14.88000000,17.63700000,20.36400000,17.60700000,0.60600000,0.47570000,0.48236667,0.00665000,36617258.8484794,NULL,781
B00448,NULL,1.3589,1.01206667,0.65493333,0.14923333,0.15450000,0.14126667,14.96700000,12.79500000,21.04800000,23.22000000,0.56030000,1.10353333,0.58073333,0.11643333,23326430.892224602,Active,685
B00449,NULL,NULL,1.70416667,0.88203333,0.88493333,0.77190000,0.85896667,15.11400000,11.17500000,14.56500000,18.50400000,1.67893333,0.96550000,0.43350000,0.02786667,692354800.8041478,NULL,708
B00450,NULL,NULL,0.63623333,0.40766667,0.30800000,0.31876667,0.43730000,9.78900000,19.72500000,23.02800000,13.09200000,0.45896667,2.98830000,0.60590000,0.02360000,19555353.03392911,Paid,796
B00451,NULL,NULL,1.22493333,0.91283333,0.56016667,0.59406667,0.52130000,10.34100000,11.38500000,36.36600000,35.32200000,0.32353333,1.59016667,0.33100000,0.14923333,24054825.23334862,NULL,594
B00452,NULL,1.3117,1.53766667,0.95940000,0.32166667,0.33620000,0.30346667,15.84600000,15.81000000,20.10300000,20.13900000,1.70923333,0.79900000,0.45503333,0.14333333,92810032.59237774,Active,677
B00453,NULL,1.3094,2.26843333,1.43960000,0.61886667,0.44160000,0.50383333,17.16000000,14.24100000,14.71500000,17.63400000,1.15530000,0.37436667,0.28413333,0.05660000,30583835.54444426,Active,739
B00454,NULL,1.8114,1.09026667,0.53290000,0.34786667,0.36350000,0.33196667,16.21500000,17.16600000,19.75800000,18.80700000,0.82690000,1.54856667,0.43156667,0.00706667,30945095.115748294,Active,754
B00455,NULL,0.6514,1.36420000,1.09756667,0.30613333,0.32210000,0.28943333,12.73200000,16.59000000,29.75100000,25.89300000,0.57300000,0.81293333,0.38323333,0.02430000,27414567.56771666,"Past due",663
B00456,NULL,NULL,1.36496667,1.11376667,1.01280000,1.06643333,0.89863333,13.02000000,8.99700000,26.10900000,30.13200000,0.25183333,0.35640000,0.37850000,0.09955000,9148922.42993842,NULL,592
B00457,NULL,NULL,2.87676667,1.79466667,0.65813333,0.69556667,0.61036667,13.67100000,20.82600000,21.82200000,14.66700000,1.31603333,0.34186667,0.35230000,0.05763333,325895707.9192456,NULL,762
B00458,NULL,0.9866,1.48330000,0.92740000,0.42590000,0.44966667,0.58990000,14.03700000,16.26900000,23.78700000,21.55500000,0.42696667,0.60425000,0.33690000,0.02660000,84383648.9809585,Active,700
B00459,NULL,NULL,1.82983333,1.05956667,0.89553333,0.94656667,0.80860000,9.86100000,12.62700000,26.60400000,23.83800000,0.54023333,0.60340000,0.34410000,0.04766667,173558311.31546414,NULL,704
B00460,NULL,NULL,1.52920000,0.87953333,0.36746667,0.39076667,0.30866667,6.57900000,21.12000000,30.84900000,16.30800000,0.29426667,0.75523333,0.32966667,0.11783333,143811457.0429802,Active,630
B00461,NULL,1.0705,2.15563333,1.37936667,0.44950000,0.47253333,0.43586667,13.35600000,10.53600000,18.17700000,20.99700000,0.55603333,0.55343333,0.39550000,0.20833333,22821466.569255292,Paid,673
B00462,NULL,1.0032,2.10626667,1.19120000,0.33026667,0.34993333,0.29356667,16.19700000,18.97200000,35.24400000,32.46900000,0.44460000,0.51726667,0.33753333,0.20686667,319426.9210482,Active,689
B00463,NULL,NULL,2.62910000,1.77143333,0.39853333,0.42276667,0.36990000,9.75300000,22.85700000,23.05500000,9.95100000,0.66730000,0.69046667,0.32736667,0.10180000,16110464.965136047,NULL,664
B00464,NULL,0.9821,1.06520000,0.61100000,0.24800000,0.25663333,0.23636667,10.76100000,17.46600000,27.81600000,21.11100000,0.98136667,1.14263333,0.57576667,0.10200000,43568922.18827839,Active,753
B00465,NULL,0.7760,0.99786667,0.57043333,0.32933333,0.34096667,0.32336667,7.44300000,16.89300000,19.88700000,10.43700000,0.84850000,3.12433333,0.59056667,0.53780000,81604734.71788484,Active,737
B00466,NULL,0.2906,1.51066667,0.87230000,0.45063333,0.46930000,0.43136667,14.88600000,19.29300000,20.50500000,16.09800000,0.43316667,1.14390000,0.49146667,0.21413333,161036791.30399013,"Past due",748
