borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating
B00358,,,1.282,0.7422,0.7514,0.78286667,0.70416667,13.713,15.219,29.034,27.528,0.4241,2.86536667,0.48306667,0.10366667,90221279.59684505,,657,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00359,,,1.75796667,0.96286667,0.5053,0.5371,0.4177,18.012,18.609,35.862,35.265,0.82536667,1.10533333,0.32573333,0.161,3923446.947892928,,667,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00360,,0.9932,1.2014,0.70106667,0.68776667,0.7211,0.6878,16.719,18.126,10.632,9.225,0.3402,0.90836667,0.41106667,0.17856667,128629477.02335586,Active,647,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00361,,,2.09903333,1.3181,0.54646667,0.57983333,0.46546667,12.699,14.799,22.29,20.19,0.43373333,0.48173333,0.33056667,0.07106667,42439722.86193077,,760,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00362,-5.1694,1.1673,0.77313333,0.51823333,0.09256667,0.09736667,0.1278,11.787,17.1,36.732,31.419,0.1654,2.6796,0.39876667,0.17665,40324541.237589456,Active,638,1,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00363,,,1.5843,1.02706667,0.65726667,0.6842,0.61726667,11.34,16.302,20.358,15.396,0.98293333,0.83496667,0.4895,0.13793333,110967384.07824782,,784,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00364,,,0.6434,0.32766667,0.11136667,0.1166,0.1497,14.853,13.512,18.123,19.464,0.25536667,1.07775,0.42466667,0.23605,38341590.60555733,Default,691,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00365,,1.0711,0.733,0.36223333,0.4898,0.50893333,0.4817,18.189,19.047,31.128,30.27,0.39293333,2.73056667,0.52026667,0.164,57777526.45767452,Active,615,1,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00366,,,2.25893333,1.336,0.71113333,0.76006667,0.72203333,12.984,14.28,27.024,25.728,0.46686667,0.42336667,0.29453333,0.0342,1902073367.8629177,Active,622,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00367,,,2.6776,1.88483333,1.17086667,1.24106667,1.17506667,9.336,17.256,27.342,19.422,0.6675,0.4292,0.33383333,0.0859,14954986.266486272,,772,0,2,3,1,0,1,1,1,1,1,2,0,3,0,3
B00368,-4.93,,1.9476,1.27263333,0.7216,0.54306667,0.61083333,10.533,15.201,26.715,22.047,0.9557,0.63413333,0.32236667,0.07273333,12498283.408727828,Active,592,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00369,,,1.47366667,0.95406667,0.1672,0.1741,0.15753333,12.708,16.329,32.889,29.268,0.95003333,0.76353333,0.48483333,0.14646667,16557276.311904654,Paid,619,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00370,,0.5956,2.17823333,1.68973333,0.73753333,0.7828,0.6378,10.986,11.103,18.147,18.03,1.35913333,0.47316667,0.32546667,0.0932,39366066.06876918,Paid,683,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00371,,,0.76843333,0.50626667,0.26183333,0.11746667,0.23633333,13.581,16.815,31.347,28.113,0.34263333,2.26576667,0.38303333,0.3147,286742662.21098787,Paid,751,0,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00372,-5.147600000000001,1.4,0.80166667,0.34236667,0.31376667,0.32936667,0.47785,12.885,21.195,31.812,23.502,0.26166667,5.0375,0.41413333,0.0,17795896.443970036,Active,736,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00372,-5.1427000000000005,1.4,0.80166667,0.34236667,0.31376667,0.32936667,0.47785,12.885,21.195,31.812,23.502,0.26166667,5.0375,0.41413333,0.0,17795896.443970036,Active,736,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00373,,1.0599,1.21753333,0.60843333,0.1903,0.1996,0.18396667,13.53,9.75,21.981,25.761,0.46716667,0.9856,0.4074,0.09723333,26476983.81339693,Paid,620,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00374,,,0.8643,0.49846667,1.045,0.7401,0.97753333,8.91,12.972,26.415,22.353,1.06246667,1.502,0.60723333,0.03593333,176898025.2880137,,589,0,2,3,1,0,0,1,1,1,1,1,1,3,0,1
B00375,,,0.95943333,0.71136667,1.06396667,1.11403333,1.00956667,9.717,12.549,14.049,11.217,0.50006667,1.828,0.42993333,0.3182,403778216.5196117,,686,0,2,3,1,0,1,1,1,1,1,2,1,3,0,2
B00376,,0.518,2.04336667,1.29566667,0.5114,0.53703333,0.46873333,11.757,19.215,26.883,19.425,1.20153333,0.58586667,0.40106667,0.11753333,12737617.152506402,Active,757,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00377,,2.1341,1.72096667,1.04366667,0.30363333,0.3167,0.41735,10.719,8.952,18.735,20.502,0.39666667,0.3549,0.46973333,0.06215,123451446.2651378,Active,679,2,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00378,,0.8195,1.47766667,1.14376667,0.23143333,0.24506667,0.32775,14.904,20.571,19.644,13.977,0.3285,0.71625,0.3451,0.0821,130918971.80341572,Past due,719,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00379,,,1.9529,1.079,0.47606667,0.50096667,0.4341,11.622,20.025,29.811,21.408,0.35413333,1.02766667,0.39223333,0.05386667,12413836.715433186,Default,680,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00380,,1.1945,2.18946667,1.54506667,0.67296667,0.7136,0.6311,13.107,13.281,27.477,27.303,0.61763333,0.53573333,0.33026667,0.0341,345302762.58045495,Active,746,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00381,,,1.0258,0.7809,0.48596667,0.50793333,0.72855,14.685,16.452,24.639,22.872,0.25773333,0.6294,0.45136667,0.01215,91058164.38540524,Active,674,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00382,,1.2742,0.8798,0.4095,0.1166,0.12166667,0.16095,14.664,17.022,27.249,24.891,0.27926667,0.8701,0.4537,0.20715,14867638.180490548,Active,657,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00383,,,2.14756667,1.5272,0.32913333,0.3506,0.41845,16.701,20.736,28.08,24.045,0.3048,0.53563333,0.28683333,0.0612,45545673.5667054,,767,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00384,,,1.04123333,0.6006,0.18576667,0.197,0.17813333,12.804,15.696,30.516,27.624,0.4099,0.93776667,0.3329,0.2092,93911609.98287909,Paid,653,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00385,,1.1259,1.56413333,1.11413333,0.56166667,0.5936,0.50446667,20.709,8.079,27.93,40.56,0.68673333,0.57166667,0.34963333,0.1178,22293938.057444233,Default,554,1,2,3,0,0,0,1,1,1,1,2,0,3,0,0
B00386,,0.4854,1.38886667,0.72966667,0.26496667,0.27623333,0.26746667,8.637,18.513,28.284,18.408,0.4531,4.6384,0.47866667,0.14603333,124673356.04705349,Active,635,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00387,,0.4792,2.1324,1.2516,0.27183333,0.29133333,0.22893333,19.416,15.093,26.568,30.891,0.33153333,0.59513333,0.2969,0.087,130209699.24667566,Paid,815,0,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00388,,,1.79723333,0.89783333,0.5802,0.62333333,0.49506667,13.896,14.133,28.461,28.224,0.5013,0.59753333,0.2711,0.10433333,182540699.9157724,,599,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00389,,1.2981,0.499,0.3027,0.36323333,0.37606667,0.35086667,15.201,9.819,27.618,33.0,0.27303333,1.91643333,0.56976667,0.4191,9554151.755828943,Active,630,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00390,,3.556,0.30363333,0.17953333,0.19196667,0.20116667,0.25685,13.668,14.361,28.869,28.176,0.1158,2.11665,0.4238,0.193,12308830.361062622,Active,642,2,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00391,,1.7032,1.53496667,1.0431,0.16893333,0.176,0.1616,20.835,9.414,21.135,32.556,0.54866667,0.67536667,0.47616667,0.092,58262728.12652328,Paid,763,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00392,,1.1303,1.1874,0.6039,0.13253333,0.13703333,0.1256,14.469,19.404,18.381,13.446,0.99506667,0.83576667,0.58776667,0.06916667,172091110.4343892,Active,625,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00393,,,0.4657,0.26206667,0.1322,0.13826667,0.17135,10.296,20.484,25.539,15.351,0.09893333,1.6408,0.44236667,0.2713,40438973.78890352,Active,624,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00394,,0.8985,0.9281,0.65406667,0.18056667,0.1908,0.16446667,16.665,11.646,22.557,27.576,0.24383333,1.149,0.3519,0.25706667,26244092.188506395,Active,683,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00395,,1.2964,1.0957,0.70816667,0.3684,0.30776667,0.36456667,9.999,14.826,30.762,25.935,0.93876667,2.88786667,0.41836667,0.08216667,245397233.9626532,Active,547,1,2,3,0,0,0,1,1,1,1,2,2,3,0,0
B00396,,1.4181,1.9042,1.1015,0.38026667,0.4009,0.35353333,8.952,24.195,22.149,6.906,0.4968,0.694,0.3761,0.19863333,15214864.977037502,Active,812,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00397,,1.8535,1.68093333,0.96966667,0.299,0.31356667,0.28276667,15.675,17.214,15.072,13.533,0.45396667,0.75473333,0.42206667,0.1069,16339961.67380903,Past due,709,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00398,,1.5101,0.52893333,0.2702,0.6212,0.64183333,0.6139,15.465,15.462,28.881,28.884,0.28776667,20.57863333,0.61813333,4.20576667,13467222.839428486,Paid,680,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00399,,1.5996,1.4721,0.9539,0.12223333,0.1276,0.11213333,11.172,15.267,22.26,18.165,1.0362,0.7421,0.45493333,0.1235,35929640.70980564,Active,645,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00400,,0.8057,1.26906667,0.9195,0.25923333,0.2736,0.34255,12.993,16.986,22.08,18.087,0.79186667,0.57635,0.37226667,0.1022,104571963.52561636,Past due,692,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00401,-5.1267000000000005,1.0875,1.92996667,1.45996667,0.40246667,0.42286667,0.3835,19.218,17.805,27.012,28.425,0.72916667,0.64516667,0.39696667,0.037,80050744.49395014,Active,677,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00401,-5.1265,1.0875,1.92996667,1.45996667,0.40246667,0.42286667,0.3835,19.218,17.805,27.012,28.425,0.72916667,0.64516667,0.39696667,0.037,80050744.49395014,Active,677,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00402,,,1.32496667,0.84566667,0.53103333,0.5595,0.51683333,13.977,19.545,20.664,15.096,0.24293333,1.46426667,0.37386667,0.2683,10008027.882626675,,760,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00403,,1.495,0.67566667,0.40226667,0.15216667,0.15836667,0.14703333,15.435,12.366,29.46,32.529,0.2414,2.22823333,0.48406667,0.31913333,25437278.59716535,Past due,734,1,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00404,,,1.8887,1.1468,0.6707,0.71143333,0.5954,15.759,17.319,28.905,27.345,0.90923333,1.47123333,0.3318,0.05506667,43368656.099511206,Paid,773,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00405,,0.9729,0.7804,0.4723,0.09383333,0.0983,0.1212,10.779,16.728,16.065,10.116,0.16396667,1.0183,0.4261,0.131,48084881.36750554,Active,639,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00406,,1.2934,0.97026667,0.67756667,0.188,0.19683333,0.17286667,13.923,14.205,27.756,27.474,0.219,1.35123333,0.4277,0.1445,8550550.557751082,Default,723,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00407,,,1.3759,1.02953333,0.5637,0.39976667,0.50963333,9.342,17.439,21.264,13.167,0.58113333,1.36606667,0.37593333,0.1983,10999110.31868966,Active,731,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00408,-4.935,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.3167,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00408,-4.9464,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.3167,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00408,-4.9568,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.3167,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00408,-4.9072,0.9878,1.20386667,0.75583333,0.35233333,0.37656667,0.3167,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.210802122,Active,705,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00409,,0.1571,1.70066667,1.0295,0.7066,0.7402,0.6374,12.828,17.91,22.338,17.256,0.959,0.64713333,0.43416667,0.05183333,47386148.42002646,Paid,660,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00410,,,1.4723,1.03816667,0.16183333,0.1691,0.14596667,8.478,18.819,25.74,15.399,1.36233333,0.8287,0.45273333,0.09966667,145113842.31314912,Active,754,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00411,,1.1047,1.9755,1.15776667,0.5259,0.55053333,0.489,16.293,18.375,25.221,23.139,0.65893333,0.60653333,0.42926667,0.1399,217045590.86737645,Active,714,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00412,-5.2578,0.4278,1.48836667,1.14766667,0.2039,0.21573333,0.28605,11.964,11.829,23.676,23.811,2.09633333,0.77455,0.31173333,0.199,32983550.986799147,Paid,676,0,2,3,0,0,0,1,1,1,1,0,0,3,0,2
B00412,-5.2364,0.4278,1.48836667,1.14766667,0.2039,0.21573333,0.28605,11.964,11.829,23.676,23.811,2.09633333,0.77455,0.31173333,0.199,32983550.986799147,Paid,676,0,2,3,0,0,0,1,1,1,1,0,0,3,0,2
B00412,-5.2375,0.4278,1.48836667,1.14766667,0.2039,0.21573333,0.28605,11.964,11.829,23.676,23.811,2.09633333,0.77455,0.31173333,0.199,32983550.986799147,Paid,676,0,2,3,0,0,0,1,1,1,1,0,0,3,0,2
B00413,,0.4886,1.3182,0.7152,0.1323,0.14013333,0.1292,9.855,20.124,14.148,3.879,1.1889,0.84173333,0.33803333,0.14966667,54638246.65827674,Active,654,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00414,,1.3721,1.58433333,1.23186667,0.33996667,0.35446667,0.33646667,11.421,17.526,26.691,20.586,1.21386667,0.7358,0.46166667,0.0842,9426055.067912716,Active,672,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00415,,1.1704,2.51383333,1.67793333,0.5631,0.59653333,0.52426667,14.163,23.943,10.179,0.399,0.44896667,0.37056667,0.33883333,0.11106667,12279750.256616296,Active,722,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00416,,0.7305,0.65456667,0.556,0.41643333,0.359,0.40126667,15.108,12.897,29.595,31.806,0.28523333,23.45303333,0.5083,0.07056667,21660022.78588908,Active,559,0,2,3,0,0,0,1,1,1,1,2,2,3,0,0
B00417,,0.6676,1.4039,0.87186667,0.32096667,0.33603333,0.2914,9.033,14.118,26.997,21.912,0.68636667,0.73006667,0.44433333,0.21363333,86035914.38698892,Active,693,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00418,,,2.59856667,1.4159,0.18536667,0.19453333,0.537,14.046,8.349,32.997,38.694,1.80953333,0.4179,0.3826,0.09583333,739817621.2409331,,671,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00419,,,0.75743333,0.40756667,1.10613333,1.15973333,1.052,13.431,20.661,22.392,15.162,0.18673333,1.8022,0.41193333,0.2716,60629441.64202962,,680,0,2,3,1,0,1,1,1,1,1,2,1,3,0,2
B00420,,1.3239,1.02223333,0.55576667,0.18283333,0.12076667,0.17306667,17.454,11.613,29.94,35.781,0.41633333,0.98536667,0.59856667,0.055,3099137.1349185244,Paid,607,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00421,,1.0625,0.9834,0.5029,0.27306667,0.2853,0.36635,13.983,16.533,20.73,18.18,0.39316667,1.1378,0.43933333,0.1565,150515001.66269165,Active,614,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00422,,,2.0714,0.9762,0.9296,0.9743,0.9175,10.827,19.197,22.608,14.238,1.1276,0.49883333,0.40516667,0.03843333,18877547.883655943,,733,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00423,,,1.24156667,0.96913333,1.25343333,1.0074,1.1862,12.594,14.601,29.052,27.045,0.79243333,0.6073,0.38473333,0.09155,78506357.61149415,,716,0,2,3,1,0,1,1,1,1,1,2,0,3,0,2
B00424,,1.1986,1.71213333,1.1496,0.1695,0.17613333,0.1614,12.513,17.505,25.401,20.409,1.04616667,0.57123333,0.50243333,0.0346,33732858.30883527,Paid,659,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00425,,1.0075,1.3302,0.7101,0.69176667,0.72873333,0.61443333,12.993,9.837,31.344,34.5,0.5074,0.71203333,0.3704,0.09293333,126466087.57315916,Paid,733,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00426,-4.7396,0.4846,1.2719,0.9039,0.20436667,0.21123333,0.18956667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00426,-4.78,0.4846,1.2719,0.9039,0.20436667,0.21123333,0.18956667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00426,-4.7425,0.4846,1.2719,0.9039,0.20436667,0.21123333,0.18956667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00426,-4.7551,0.4846,1.2719,0.9039,0.20436667,0.21123333,0.18956667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00426,-4.7371,0.4846,1.2719,0.9039,0.20436667,0.21123333,0.18956667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92216762,Default,696,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00427,-5.1533,1.2015,1.4646,0.95596667,0.14713333,0.1552,0.14116667,7.152,14.067,33.261,26.346,0.2974,0.66236667,0.3661,0.1148,11293958.636750491,Active,809,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00428,,1.3002,0.70226667,0.48293333,0.10326667,0.1078,0.1564,10.179,17.547,24.381,17.013,0.57863333,0.83905,0.44063333,0.145,62200505.19395693,Active,811,1,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00429,,,1.01076667,0.62756667,1.56553333,1.35186667,1.39333333,8.97,22.863,17.106,3.213,0.42883333,0.83213333,0.43856667,0.04416667,11715867.747096084,,619,0,2,3,1,0,2,1,1,1,1,2,0,3,0,1
B00430,-5.0652,1.5991,2.00023333,1.3737,0.6292,0.66643333,0.5563,12.564,19.308,5.352,-1.392,1.13823333,1.2444,0.34606667,0.24056667,32369432.473246824,Paid,674,1,2,3,0,0,0,1,1,1,0,1,1,3,0,2
B00430,-5.0405,1.5991,2.00023333,1.3737,0.6292,0.66643333,0.5563,12.564,19.308,5.352,-1.392,1.13823333,1.2444,0.34606667,0.24056667,32369432.473246824,Paid,674,1,2,3,0,0,0,1,1,1,0,1,1,3,0,2
B00430,-5.044,1.5991,2.00023333,1.3737,0.6292,0.66643333,0.5563,12.564,19.308,5.352,-1.392,1.13823333,1.2444,0.34606667,0.24056667,32369432.473246824,Paid,674,1,2,3,0,0,0,1,1,1,0,1,1,3,0,2
B00431,,1.4225,1.3875,0.73553333,0.65706667,0.6945,0.55043333,13.203,16.206,33.468,30.465,0.54876667,0.7412,0.34373333,0.11883333,15731079.132925762,Paid,686,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00432,,1.636,1.2419,0.94696667,0.20223333,0.21183333,0.18073333,19.122,6.579,20.748,33.291,0.5203,0.70303333,0.41523333,0.203,9054627.271640526,Active,681,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00433,,1.1181,1.41023333,0.78563333,0.21763333,0.2279,0.21543333,16.185,24.27,19.149,11.064,0.574,1.17273333,0.43206667,0.0545,20116861.659703147,Paid,688,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00434,,1.456,1.545,1.04926667,0.6185,0.64473333,0.5885,9.399,19.041,18.78,9.138,0.7918,0.65823333,0.47163333,0.0471,23966229.91659375,Past due,610,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00435,,,2.22513333,1.49746667,0.6105,0.6503,0.5839,12.36,12.441,21.867,21.786,0.79376667,0.40276667,0.32426667,0.03003333,377895.3645459728,Active,731,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00436,,,0.73686667,0.49143333,0.68183333,0.7189,0.63656667,8.772,15.834,13.788,6.726,0.1544,7.27276667,0.3632,0.20253333,15495623.877275234,Active,681,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00437,,2.0573,1.36066667,0.8743,0.51983333,0.28823333,0.66625,16.389,18.504,16.29,14.175,0.24536667,0.5041,0.2992,0.0,160658700.83390078,Active,627,2,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00438,,0.6831,1.9253,0.97936667,0.33486667,0.34833333,0.30073333,14.838,9.189,27.936,33.585,1.38783333,0.47463333,0.48653333,0.0436,133781928.58428235,Active,640,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00439,,2.4879,1.41753333,0.8835,0.13853333,0.10263333,0.12823333,14.946,7.734,15.144,22.356,0.72726667,0.78886667,0.42413333,0.05046667,1320048128.525453,Active,649,2,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00440,,1.5454,2.26303333,1.5076,0.4458,0.47346667,0.39633333,19.737,20.058,24.612,24.291,0.54386667,0.48813333,0.33166667,0.13713333,25986839.045547575,Paid,748,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00441,,,1.16516667,0.65403333,0.73686667,0.76226667,0.70466667,15.555,13.179,24.942,27.318,0.8499,1.0575,0.5775,0.2086,11065389.24853086,,588,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00442,,2.0702,1.0836,0.7926,0.43996667,0.4571,0.42453333,7.131,10.206,11.349,8.274,0.7132,1.23736667,0.49743333,0.18396667,84063891.92686051,Paid,622,2,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00443,,1.3249,1.47356667,1.1425,0.5337,0.55616667,0.51453333,16.332,18.996,24.894,22.23,0.34483333,1.21983333,0.48366667,0.14123333,65931502.18422637,Active,741,1,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00444,,0.6867,1.06643333,0.70063333,0.15706667,0.1645,0.1545,16.323,14.127,12.624,14.82,0.31206667,1.29303333,0.42423333,0.18596667,61930358.38746232,Paid,738,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00445,,,1.61263333,1.08173333,0.6225,0.6495,0.59966667,17.367,6.318,24.432,35.481,0.83753333,0.79926667,0.45963333,0.1709,18703599.728875782,,606,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00446,,0.3577,1.12063333,0.85113333,0.43243333,0.45263333,0.60495,21.372,12.9,36.759,45.231,0.32216667,0.89895,0.43496667,0.00295,39556863.18366231,Active,767,0,2,3,0,0,0,1,1,1,0,2,0,3,0,3
B00447,,,1.24906667,0.8217,1.15833333,1.20646667,1.09353333,14.88,17.637,20.364,17.607,0.606,0.4757,0.48236667,0.00665,36617258.8484794,,781,0,2,3,1,0,1,1,1,1,1,2,0,3,0,3
B00448,,1.3589,1.01206667,0.65493333,0.14923333,0.1545,0.14126667,14.967,12.795,21.048,23.22,0.5603,1.10353333,0.58073333,0.11643333,23326430.8922246,Active,685,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00449,,,1.70416667,0.88203333,0.88493333,0.7719,0.85896667,15.114,11.175,14.565,18.504,1.67893333,0.9655,0.4335,0.02786667,692354800.8041478,,708,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00450,,,0.63623333,0.40766667,0.308,0.31876667,0.4373,9.789,19.725,23.028,13.092,0.45896667,2.9883,0.6059,0.0236,19555353.03392911,Paid,796,0,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00451,,,1.22493333,0.91283333,0.56016667,0.59406667,0.5213,10.341,11.385,36.366,35.322,0.32353333,1.59016667,0.331,0.14923333,24054825.23334862,,594,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00452,,1.3117,1.53766667,0.9594,0.32166667,0.3362,0.30346667,15.846,15.81,20.103,20.139,1.70923333,0.799,0.45503333,0.14333333,92810032.59237774,Active,677,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00453,,1.3094,2.26843333,1.4396,0.61886667,0.4416,0.50383333,17.16,14.241,14.715,17.634,1.1553,0.37436667,0.28413333,0.0566,30583835.54444426,Active,739,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00454,,1.8114,1.09026667,0.5329,0.34786667,0.3635,0.33196667,16.215,17.166,19.758,18.807,0.8269,1.54856667,0.43156667,0.00706667,30945095.115748297,Active,754,1,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00455,,0.6514,1.3642,1.09756667,0.30613333,0.3221,0.28943333,12.732,16.59,29.751,25.893,0.573,0.81293333,0.38323333,0.0243,27414567.56771666,Past due,663,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00456,,,1.36496667,1.11376667,1.0128,1.06643333,0.89863333,13.02,8.997,26.109,30.132,0.25183333,0.3564,0.3785,0.09955,9148922.42993842,,592,0,2,3,1,0,0,1,1,1,1,2,0,3,0,1
B00457,,,2.87676667,1.79466667,0.65813333,0.69556667,0.61036667,13.671,20.826,21.822,14.667,1.31603333,0.34186667,0.3523,0.05763333,325895707.9192456,,762,0,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00458,,0.9866,1.4833,0.9274,0.4259,0.44966667,0.5899,14.037,16.269,23.787,21.555,0.42696667,0.60425,0.3369,0.0266,84383648.9809585,Active,700,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00459,,,1.82983333,1.05956667,0.89553333,0.94656667,0.8086,9.861,12.627,26.604,23.838,0.54023333,0.6034,0.3441,0.04766667,173558311.31546414,,704,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
