borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating,Sum_Score,Is_Creditworthy
B00342,,1.0166,2.6358,2.0663,6.50743333,6.86666667,5.9378,12.54,20.847,15.183,6.876,1.9781,0.34316667,0.35696667,0.06396667,111152496.6,Active,751,1,2,2,3,2,3,1,1,1,1,1,0,3,0,3,24,Not Credit-worthy
B00343,,1.8282,1.3816,0.87783333,1.58386667,1.6396,1.56736667,12.27,22.176,17.481,7.575,0.58063333,0.71443333,0.5635,0.03656667,127442130.7,Active,627,1,2,3,1,1,2,1,1,1,1,2,0,3,0,1,20,Not Credit-worthy
B00344,,1.1196,1.1043,0.7682,2.51553333,2.65476667,7.21,8.028,16.401,26.319,17.946,0.17466667,0.2935,0.34036667,0.0237,209082833.7,Active,619,1,2,3,2,1,3,1,1,1,1,2,0,3,0,1,22,Not Credit-worthy
B00345,,,1.74843333,1.14723333,3.93056667,4.1056,3.79533333,12.816,14.412,33.282,31.686,0.84353333,0.63463333,0.42433333,0.03116667,3488204.313,Active,638,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00346,-4.9482,1.4677,2.6446,1.3886,3.0413,3.26583333,4.19485,12.378,13.395,13.095,12.078,1.25513333,0.27525,0.26583333,0.07295,272185477.5,Active,602,1,2,3,3,2,3,1,1,1,1,1,0,3,0,1,23,Not Credit-worthy
B00347,,0.339,1.7581,1.36663333,3.8965,0.92443333,3.57606667,13.05,12.498,28.644,29.196,0.7331,0.56213333,0.39196667,0.06843333,134893826.5,Active,666,0,2,3,3,0,3,1,1,1,1,2,0,3,0,1,21,Not Credit-worthy
B00348,,1.3905,1.61463333,0.9603,6.8229,7.11446667,6.5138,8.694,16.968,13.824,5.55,1.0824,0.70203333,0.4689,0.06846667,9831401.219,Default,706,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00349,,2.0067,0.97166667,0.59806667,1.9207,1.4107,1.73396667,16.224,20.715,16.005,11.514,0.35313333,1.0705,0.43423333,0.2176,28872810.46,Active,630,2,2,3,1,0,2,1,1,1,1,2,1,3,0,1,21,Not Credit-worthy
B00350,,1.5106,2.0013,1.41563333,2.97156667,3.11826667,2.80946667,15.033,22.335,21.375,14.073,0.6286,0.5106,0.38423333,0.0211,28642913.9,Active,774,1,2,3,2,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00351,,,1.41173333,0.9257,6.45553333,6.75393333,5.91516667,8.799,21.768,32.865,19.896,1.6065,0.86996667,0.43883333,0.03013333,586930520.2,Active,689,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00352,,,0.5425,0.31093333,6.04873333,3.90893333,8.29255,11.967,17.847,31.605,25.725,0.22306667,1.0164,0.58763333,0.2083,51935477.72,,677,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00353,-4.9318,0.9585,3.83463333,2.7146,4.47783333,4.77816667,4.0848,14.235,19.587,38.406,33.054,0.96113333,0.2335,0.29906667,0.07753333,82861287.61,Active,707,0,1,2,3,2,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00353,-4.9432,0.9585,3.83463333,2.7146,4.47783333,4.77816667,4.0848,14.235,19.587,38.406,33.054,0.96113333,0.2335,0.29906667,0.07753333,82861287.61,Active,707,0,1,2,3,2,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00353,-4.945,0.9585,3.83463333,2.7146,4.47783333,4.77816667,4.0848,14.235,19.587,38.406,33.054,0.96113333,0.2335,0.29906667,0.07753333,82861287.61,Active,707,0,1,2,3,2,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00354,,,1.12346667,0.6038,4.86063333,3.21473333,4.39526667,9.627,13.371,19.869,16.125,0.3093,1.41003333,0.46246667,0.1767,202823506.4,Active,683,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00355,-5.1364,1.056,0.65343333,0.4816,5.92723333,6.2238,5.67996667,8.442,13.884,24.591,19.149,0.2875,3.50756667,0.41813333,0.5951,25792053.74,Active,684,1,2,3,3,2,3,1,1,1,1,2,2,3,0,2,27,Credit-worthy
B00356,,,1.85503333,0.86876667,7.20096667,7.58366667,6.68886667,11.112,10.05,16.848,17.91,0.45473333,0.4976,0.37716667,0.14913333,59522012.4,,722,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00357,,,1.36666667,0.6384,6.56913333,4.38186667,6.0764,9.15,18.627,20.919,11.442,0.52713333,1.83233333,0.4812,0.15356667,47560629.61,Active,750,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00358,,,1.282,0.7422,7.514,7.8284,7.04146667,13.713,15.219,29.034,27.528,0.4241,2.86536667,0.48306667,0.10366667,90221279.6,,657,0,2,3,3,2,3,1,1,1,1,2,2,3,0,1,25,Credit-worthy
B00359,,,1.75796667,0.96286667,5.0529,5.37086667,4.1768,18.012,18.609,35.862,35.265,0.82536667,1.10533333,0.32573333,0.161,3923446.948,,667,0,2,3,3,2,3,1,1,1,1,2,1,3,0,1,24,Not Credit-worthy
B00360,,0.9932,1.2014,0.70106667,6.8777,7.2113,6.87806667,16.719,18.126,10.632,9.225,0.3402,0.90836667,0.41106667,0.17856667,128629477,Active,647,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00361,,,2.09903333,1.3181,5.4647,5.79836667,4.65456667,12.699,14.799,22.29,20.19,0.43373333,0.48173333,0.33056667,0.07106667,42439722.86,,760,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00362,-5.1694,1.1673,0.77313333,0.51823333,0.92576667,0.97393333,1.27805,11.787,17.1,36.732,31.419,0.1654,2.6796,0.39876667,0.17665,40324541.24,Active,638,1,2,3,0,0,2,1,1,1,1,2,2,3,0,1,20,Not Credit-worthy
B00363,,,1.5843,1.02706667,6.57293333,6.8419,6.17246667,11.34,16.302,20.358,15.396,0.98293333,0.83496667,0.4895,0.13793333,110967384.1,,784,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00364,,,0.6434,0.32766667,1.11343333,1.1659,1.497,14.853,13.512,18.123,19.464,0.25536667,1.07775,0.42466667,0.23605,38341590.61,Default,691,0,2,3,1,0,2,1,1,1,1,2,1,3,0,2,20,Not Credit-worthy
B00365,,1.0711,0.733,0.36223333,4.8976,5.0897,4.81696667,18.189,19.047,31.128,30.27,0.39293333,2.73056667,0.52026667,0.164,57777526.46,Active,615,1,2,3,3,2,3,1,1,1,1,2,2,3,0,1,26,Credit-worthy
B00366,,,2.25893333,1.336,7.11133333,7.6008,7.22023333,12.984,14.28,27.024,25.728,0.46686667,0.42336667,0.29453333,0.0342,1902073368,Active,622,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00367,,,2.6776,1.88483333,11.70876667,12.41086667,11.75093333,9.336,17.256,27.342,19.422,0.6675,0.4292,0.33383333,0.0859,14954986.27,,772,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00368,-4.93,,1.9476,1.27263333,7.21586667,5.43083333,6.1082,10.533,15.201,26.715,22.047,0.9557,0.63413333,0.32236667,0.07273333,12498283.41,Active,592,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00369,,,1.47366667,0.95406667,1.6718,1.74086667,1.57523333,12.708,16.329,32.889,29.268,0.95003333,0.76353333,0.48483333,0.14646667,16557276.31,Paid,619,0,2,3,1,1,2,1,1,1,1,2,0,3,0,1,19,Not Credit-worthy
B00370,,0.5956,2.17823333,1.68973333,7.3756,7.82823333,6.37766667,10.986,11.103,18.147,18.03,1.35913333,0.47316667,0.32546667,0.0932,39366066.07,Paid,683,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00371,,,0.76843333,0.50626667,2.6185,1.17463333,2.3632,13.581,16.815,31.347,28.113,0.34263333,2.26576667,0.38303333,0.3147,286742662.2,Paid,751,0,2,3,2,0,3,1,1,1,1,2,2,3,0,3,24,Not Credit-worthy
B00372,-5.1476,1.4,0.80166667,0.34236667,3.13776667,3.2936,4.7784,12.885,21.195,31.812,23.502,0.26166667,5.0375,0.41413333,0,17795896.44,Active,736,1,2,3,3,2,3,1,1,1,1,2,2,3,0,2,27,Credit-worthy
B00372,-5.1427,1.4,0.80166667,0.34236667,3.13776667,3.2936,4.7784,12.885,21.195,31.812,23.502,0.26166667,5.0375,0.41413333,0,17795896.44,Active,736,1,2,3,3,2,3,1,1,1,1,2,2,3,0,2,27,Credit-worthy
B00373,,1.0599,1.21753333,0.60843333,1.9026,1.99606667,1.84,13.53,9.75,21.981,25.761,0.46716667,0.9856,0.4074,0.09723333,26476983.81,Paid,620,1,2,3,1,1,2,1,1,1,1,2,0,3,0,1,20,Not Credit-worthy
B00374,,,0.8643,0.49846667,10.44996667,7.4009,9.77546667,8.91,12.972,26.415,22.353,1.06246667,1.502,0.60723333,0.03593333,176898025.3,,589,0,2,3,3,2,3,1,1,1,1,1,1,3,0,1,23,Not Credit-worthy
B00375,,,0.95943333,0.71136667,10.6395,11.14046667,10.09533333,9.717,12.549,14.049,11.217,0.50006667,1.828,0.42993333,0.3182,403778216.5,,686,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00376,,0.518,2.04336667,1.29566667,5.11396667,5.37003333,4.6871,11.757,19.215,26.883,19.425,1.20153333,0.58586667,0.40106667,0.11753333,12737617.15,Active,757,0,2,3,3,2,3,1,1,1,1,1,0,3,0,3,24,Not Credit-worthy
B00377,,2.1341,1.72096667,1.04366667,3.0361,3.16703333,4.173,10.719,8.952,18.735,20.502,0.39666667,0.3549,0.46973333,0.06215,123451446.3,Active,679,2,2,3,3,2,3,1,1,1,1,2,0,3,0,2,26,Credit-worthy
B00378,,0.8195,1.47766667,1.14376667,2.31436667,2.45076667,3.27755,14.904,20.571,19.644,13.977,0.3285,0.71625,0.3451,0.0821,130918971.8,Past due,719,0,2,3,2,1,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00379,,,1.9529,1.079,4.76063333,5.0094,4.341,11.622,20.025,29.811,21.408,0.35413333,1.02766667,0.39223333,0.05386667,12413836.72,Default,680,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00380,,1.1945,2.18946667,1.54506667,6.72956667,7.13586667,6.31096667,13.107,13.281,27.477,27.303,0.61763333,0.53573333,0.33026667,0.0341,345302762.6,Active,746,1,2,3,3,2,3,1,1,1,1,2,0,3,0,3,26,Credit-worthy
B00381,,,1.0258,0.7809,4.85986667,5.07913333,7.2857,14.685,16.452,24.639,22.872,0.25773333,0.6294,0.45136667,0.01215,91058164.39,Active,674,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00382,,1.2742,0.8798,0.4095,1.16633333,1.21686667,1.60975,14.664,17.022,27.249,24.891,0.27926667,0.8701,0.4537,0.20715,14867638.18,Active,657,1,2,3,1,0,2,1,1,1,1,2,0,3,0,1,19,Not Credit-worthy
B00383,,,2.14756667,1.5272,3.2915,3.506,4.1845,16.701,20.736,28.08,24.045,0.3048,0.53563333,0.28683333,0.0612,45545673.57,,767,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00384,,,1.04123333,0.6006,1.85773333,1.96986667,1.78163333,12.804,15.696,30.516,27.624,0.4099,0.93776667,0.3329,0.2092,93911609.98,Paid,653,0,2,3,1,1,2,1,1,1,1,2,0,3,0,1,19,Not Credit-worthy
B00385,,1.1259,1.56413333,1.11413333,5.61686667,5.93603333,5.0446,20.709,8.079,27.93,40.56,0.68673333,0.57166667,0.34963333,0.1178,22293938.06,Default,554,1,2,3,3,2,3,1,1,1,1,2,0,3,0,0,23,Not Credit-worthy
B00386,,0.4854,1.38886667,0.72966667,2.64943333,2.76233333,2.67486667,8.637,18.513,28.284,18.408,0.4531,4.6384,0.47866667,0.14603333,124673356,Active,635,0,2,3,2,1,3,1,1,1,1,2,2,3,0,1,23,Not Credit-worthy
B00387,,0.4792,2.1324,1.2516,2.71833333,2.91303333,2.28916667,19.416,15.093,26.568,30.891,0.33153333,0.59513333,0.2969,0.087,130209699.2,Paid,815,0,2,3,2,1,3,1,1,1,1,2,0,3,0,4,24,Not Credit-worthy
B00388,,,1.79723333,0.89783333,5.8022,6.23336667,4.95043333,13.896,14.133,28.461,28.224,0.5013,0.59753333,0.2711,0.10433333,182540699.9,,599,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00389,,1.2981,0.499,0.3027,3.63263333,3.7605,3.50843333,15.201,9.819,27.618,33,0.27303333,1.91643333,0.56976667,0.4191,9554151.756,Active,630,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00390,,3.556,0.30363333,0.17953333,1.91956667,2.01153333,2.5689,13.668,14.361,28.869,28.176,0.1158,2.11665,0.4238,0.193,12308830.36,Active,642,2,2,3,1,1,3,1,1,1,1,2,2,3,0,1,24,Not Credit-worthy
B00391,,1.7032,1.53496667,1.0431,1.68936667,1.7597,1.61583333,20.835,9.414,21.135,32.556,0.54866667,0.67536667,0.47616667,0.092,58262728.13,Paid,763,1,2,3,1,1,2,1,1,1,1,2,0,3,0,3,22,Not Credit-worthy
B00392,,1.1303,1.1874,0.6039,1.32536667,1.37043333,1.25593333,14.469,19.404,18.381,13.446,0.99506667,0.83576667,0.58776667,0.06916667,172091110.4,Active,625,1,2,3,1,0,2,1,1,1,1,2,0,3,0,1,19,Not Credit-worthy
B00393,,,0.4657,0.26206667,1.322,1.3829,1.7134,10.296,20.484,25.539,15.351,0.09893333,1.6408,0.44236667,0.2713,40438973.79,Active,624,0,2,3,1,0,2,1,1,1,1,2,1,3,0,1,19,Not Credit-worthy
B00394,,0.8985,0.9281,0.65406667,1.8056,1.90793333,1.645,16.665,11.646,22.557,27.576,0.24383333,1.149,0.3519,0.25706667,26244092.19,Active,683,0,2,3,1,1,2,1,1,1,1,2,1,3,0,2,21,Not Credit-worthy
B00395,,1.2964,1.0957,0.70816667,3.68393333,3.07776667,3.6454,9.999,14.826,30.762,25.935,0.93876667,2.88786667,0.41836667,0.08216667,245397234,Active,547,1,2,3,3,2,3,1,1,1,1,2,2,3,0,0,25,Credit-worthy
B00396,,1.4181,1.9042,1.1015,3.80253333,4.0089,3.5353,8.952,24.195,22.149,6.906,0.4968,0.694,0.3761,0.19863333,15214864.98,Active,812,1,2,3,3,2,3,1,1,1,1,2,0,3,0,4,27,Credit-worthy
B00397,,1.8535,1.68093333,0.96966667,2.98996667,3.13573333,2.82743333,15.675,17.214,15.072,13.533,0.45396667,0.75473333,0.42206667,0.1069,16339961.67,Past due,709,1,2,3,2,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00398,,1.5101,0.52893333,0.2702,6.21183333,6.41803333,6.13893333,15.465,15.462,28.881,28.884,0.28776667,20.57863333,0.61813333,4.20576667,13467222.84,Paid,680,1,2,3,3,2,3,1,1,1,1,2,2,3,0,2,27,Credit-worthy
B00399,,1.5996,1.4721,0.9539,1.22203333,1.27613333,1.1214,11.172,15.267,22.26,18.165,1.0362,0.7421,0.45493333,0.1235,35929640.71,Active,645,1,2,3,1,0,1,1,1,1,1,1,0,3,0,1,17,Not Credit-worthy
B00400,,0.8057,1.26906667,0.9195,2.5925,2.73593333,3.4255,12.993,16.986,22.08,18.087,0.79186667,0.57635,0.37226667,0.1022,104571963.5,Past due,692,0,2,3,2,1,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00401,-5.1267,1.0875,1.92996667,1.45996667,4.0246,4.2289,3.835,19.218,17.805,27.012,28.425,0.72916667,0.64516667,0.39696667,0.037,80050744.49,Active,677,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00401,-5.1265,1.0875,1.92996667,1.45996667,4.0246,4.2289,3.835,19.218,17.805,27.012,28.425,0.72916667,0.64516667,0.39696667,0.037,80050744.49,Active,677,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00402,,,1.32496667,0.84566667,5.31033333,5.5952,5.16796667,13.977,19.545,20.664,15.096,0.24293333,1.46426667,0.37386667,0.2683,10008027.88,,760,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00403,,1.495,0.67566667,0.40226667,1.5218,1.5841,1.47036667,15.435,12.366,29.46,32.529,0.2414,2.22823333,0.48406667,0.31913333,25437278.6,Past due,734,1,2,3,1,1,2,1,1,1,1,2,2,3,0,2,23,Not Credit-worthy
B00404,,,1.8887,1.1468,6.70693333,7.11443333,5.95396667,15.759,17.319,28.905,27.345,0.90923333,1.47123333,0.3318,0.05506667,43368656.1,Paid,773,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00405,,0.9729,0.7804,0.4723,0.9382,0.9831,1.21205,10.779,16.728,16.065,10.116,0.16396667,1.0183,0.4261,0.131,48084881.37,Active,639,0,2,3,0,0,1,1,1,1,1,2,1,3,0,1,17,Not Credit-worthy
B00406,,1.2934,0.97026667,0.67756667,1.87996667,1.96813333,1.7284,13.923,14.205,27.756,27.474,0.219,1.35123333,0.4277,0.1445,8550550.558,Default,723,1,2,3,1,1,2,1,1,1,1,2,1,3,0,2,22,Not Credit-worthy
B00407,,,1.3759,1.02953333,5.637,3.99763333,5.09663333,9.342,17.439,21.264,13.167,0.58113333,1.36606667,0.37593333,0.1983,10999110.32,Active,731,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00408,-4.935,0.9878,1.20386667,0.75583333,3.5232,3.76566667,3.16723333,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.211,Active,705,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00408,-4.9464,0.9878,1.20386667,0.75583333,3.5232,3.76566667,3.16723333,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.211,Active,705,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00408,-4.9568,0.9878,1.20386667,0.75583333,3.5232,3.76566667,3.16723333,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.211,Active,705,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00408,-4.9072,0.9878,1.20386667,0.75583333,3.5232,3.76566667,3.16723333,7.281,8.715,21.135,19.701,0.71863333,1.33186667,0.29796667,0.20486667,4822668.211,Active,705,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00409,,0.1571,1.70066667,1.0295,7.06616667,7.4022,6.37396667,12.828,17.91,22.338,17.256,0.959,0.64713333,0.43416667,0.05183333,47386148.42,Paid,660,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00410,,,1.4723,1.03816667,1.61846667,1.69133333,1.45933333,8.478,18.819,25.74,15.399,1.36233333,0.8287,0.45273333,0.09966667,145113842.3,Active,754,0,2,3,1,1,2,1,1,1,1,1,0,3,0,3,20,Not Credit-worthy
B00411,,1.1047,1.9755,1.15776667,5.2593,5.50533333,4.8903,16.293,18.375,25.221,23.139,0.65893333,0.60653333,0.42926667,0.1399,217045590.9,Active,714,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00412,-5.2578,0.4278,1.48836667,1.14766667,2.03913333,2.15726667,2.86075,11.964,11.829,23.676,23.811,2.09633333,0.77455,0.31173333,0.199,32983550.99,Paid,676,0,2,3,2,1,3,1,1,1,1,0,0,3,0,2,20,Not Credit-worthy
B00412,-5.2364,0.4278,1.48836667,1.14766667,2.03913333,2.15726667,2.86075,11.964,11.829,23.676,23.811,2.09633333,0.77455,0.31173333,0.199,32983550.99,Paid,676,0,2,3,2,1,3,1,1,1,1,0,0,3,0,2,20,Not Credit-worthy
B00412,-5.2375,0.4278,1.48836667,1.14766667,2.03913333,2.15726667,2.86075,11.964,11.829,23.676,23.811,2.09633333,0.77455,0.31173333,0.199,32983550.99,Paid,676,0,2,3,2,1,3,1,1,1,1,0,0,3,0,2,20,Not Credit-worthy
B00413,,0.4886,1.3182,0.7152,1.32286667,1.40146667,1.29213333,9.855,20.124,14.148,3.879,1.1889,0.84173333,0.33803333,0.14966667,54638246.66,Active,654,0,2,3,1,0,2,1,1,1,1,1,0,3,0,1,17,Not Credit-worthy
B00414,,1.3721,1.58433333,1.23186667,3.39956667,3.54446667,3.3647,11.421,17.526,26.691,20.586,1.21386667,0.7358,0.46166667,0.0842,9426055.068,Active,672,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00415,,1.1704,2.51383333,1.67793333,5.6311,5.9654,5.2426,14.163,23.943,10.179,0.399,0.44896667,0.37056667,0.33883333,0.11106667,12279750.26,Active,722,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00416,,0.7305,0.65456667,0.556,4.16453333,3.58973333,4.01273333,15.108,12.897,29.595,31.806,0.28523333,23.45303333,0.5083,0.07056667,21660022.79,Active,559,0,2,3,3,2,3,1,1,1,1,2,2,3,0,0,24,Not Credit-worthy
B00417,,0.6676,1.4039,0.87186667,3.2099,3.36063333,2.91396667,9.033,14.118,26.997,21.912,0.68636667,0.73006667,0.44433333,0.21363333,86035914.39,Active,693,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00418,,,2.59856667,1.4159,1.8537,1.94533333,5.3698,14.046,8.349,32.997,38.694,1.80953333,0.4179,0.3826,0.09583333,739817621.2,,671,0,2,3,1,1,3,1,1,1,1,1,0,3,0,2,20,Not Credit-worthy
B00419,,,0.75743333,0.40756667,11.06156667,11.5973,10.52006667,13.431,20.661,22.392,15.162,0.18673333,1.8022,0.41193333,0.2716,60629441.64,,680,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00420,,1.3239,1.02223333,0.55576667,1.8286,1.2077,1.73083333,17.454,11.613,29.94,35.781,0.41633333,0.98536667,0.59856667,0.055,3099137.135,Paid,607,1,2,3,1,0,2,1,1,1,1,2,0,3,0,1,19,Not Credit-worthy
B00421,,1.0625,0.9834,0.5029,2.73073333,2.85316667,3.66365,13.983,16.533,20.73,18.18,0.39316667,1.1378,0.43933333,0.1565,150515001.7,Active,614,1,2,3,2,1,3,1,1,1,1,2,1,3,0,1,23,Not Credit-worthy
B00422,,,2.0714,0.9762,9.29586667,9.74333333,9.17496667,10.827,19.197,22.608,14.238,1.1276,0.49883333,0.40516667,0.03843333,18877547.88,,733,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00423,,,1.24156667,0.96913333,12.5345,10.074,11.86183333,12.594,14.601,29.052,27.045,0.79243333,0.6073,0.38473333,0.09155,78506357.61,,716,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00424,,1.1986,1.71213333,1.1496,1.69483333,1.76143333,1.61386667,12.513,17.505,25.401,20.409,1.04616667,0.57123333,0.50243333,0.0346,33732858.31,Paid,659,1,2,3,1,1,2,1,1,1,1,1,0,3,0,1,19,Not Credit-worthy
B00425,,1.0075,1.3302,0.7101,6.91783333,7.2871,6.14423333,12.993,9.837,31.344,34.5,0.5074,0.71203333,0.3704,0.09293333,126466087.6,Paid,733,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00426,-4.7396,0.4846,1.2719,0.9039,2.04356667,2.1124,1.89556667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92,Default,696,0,2,3,2,1,2,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00426,-4.78,0.4846,1.2719,0.9039,2.04356667,2.1124,1.89556667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92,Default,696,0,2,3,2,1,2,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00426,-4.7425,0.4846,1.2719,0.9039,2.04356667,2.1124,1.89556667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92,Default,696,0,2,3,2,1,2,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00426,-4.7551,0.4846,1.2719,0.9039,2.04356667,2.1124,1.89556667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92,Default,696,0,2,3,2,1,2,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00426,-4.7371,0.4846,1.2719,0.9039,2.04356667,2.1124,1.89556667,12.723,16.614,22.926,19.035,0.4855,0.91813333,0.59443333,0.11983333,34795025.92,Default,696,0,2,3,2,1,2,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00427,-5.1533,1.2015,1.4646,0.95596667,1.4714,1.55206667,1.41146667,7.152,14.067,33.261,26.346,0.2974,0.66236667,0.3661,0.1148,11293958.64,Active,809,1,2,3,1,1,2,1,1,1,1,2,0,3,0,4,23,Not Credit-worthy
B00428,,1.3002,0.70226667,0.48293333,1.03266667,1.0779,1.5636,10.179,17.547,24.381,17.013,0.57863333,0.83905,0.44063333,0.145,62200505.19,Active,811,1,2,3,1,0,2,1,1,1,1,2,0,3,0,4,22,Not Credit-worthy
B00429,,,1.01076667,0.62756667,15.65523333,13.51853333,13.93363333,8.97,22.863,17.106,3.213,0.42883333,0.83213333,0.43856667,0.04416667,11715867.75,,619,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00430,-5.0652,1.5991,2.00023333,1.3737,6.2922,6.66433333,5.56283333,12.564,19.308,5.352,-1.392,1.13823333,1.2444,0.34606667,0.24056667,32369432.47,Paid,674,1,2,3,3,2,3,1,1,1,0,1,1,3,0,2,24,Not Credit-worthy
B00430,-5.0405,1.5991,2.00023333,1.3737,6.2922,6.66433333,5.56283333,12.564,19.308,5.352,-1.392,1.13823333,1.2444,0.34606667,0.24056667,32369432.47,Paid,674,1,2,3,3,2,3,1,1,1,0,1,1,3,0,2,24,Not Credit-worthy
B00430,-5.044,1.5991,2.00023333,1.3737,6.2922,6.66433333,5.56283333,12.564,19.308,5.352,-1.392,1.13823333,1.2444,0.34606667,0.24056667,32369432.47,Paid,674,1,2,3,3,2,3,1,1,1,0,1,1,3,0,2,24,Not Credit-worthy
B00431,,1.4225,1.3875,0.73553333,6.57053333,6.945,5.50433333,13.203,16.206,33.468,30.465,0.54876667,0.7412,0.34373333,0.11883333,15731079.13,Paid,686,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00432,,1.636,1.2419,0.94696667,2.022,2.11856667,1.80736667,19.122,6.579,20.748,33.291,0.5203,0.70303333,0.41523333,0.203,9054627.272,Active,681,1,2,3,2,1,2,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
